id,category,price,backers
17,film,1000.0,8
18,film,5.0,8
18,film,10.0,27
18,film,20.0,8
18,film,30.0,9
18,film,40.0,1
18,film,50.0,7
18,film,80.0,2
18,film,100.0,2
18,film,500.0,0
18,film,1000.0,1
19,film,50.0,19
19,film,10.0,18
19,film,25.0,11
19,film,30.0,11
19,film,70.0,2
19,film,100.0,3
19,film,250.0,0
19,film,1000.0,0
20,film,10.0,26
20,film,25.0,33
20,film,50.0,30
20,film,100.0,14
20,film,250.0,4
20,film,500.0,4
21,film,50.0,79
21,film,5.0,179
21,film,10.0,849
21,film,30.0,220
21,film,70.0,5
21,film,100.0,37
21,film,120.0,5
21,film,150.0,4
21,film,200.0,2
21,film,300.0,11
21,film,500.0,4
21,film,1000.0,2
22,film,50.0,10
22,film,5.0,9
22,film,15.0,7
22,film,25.0,14
22,film,35.0,3
22,film,75.0,0
22,film,100.0,7
22,film,200.0,1
22,film,500.0,0
23,film,35.0,59
23,film,80.0,28
23,film,120.0,25
23,film,200.0,17
23,film,500.0,4
24,film,10.0,23
24,film,30.0,15
24,film,50.0,16
24,film,100.0,5
24,film,200.0,0
24,film,900.0,1
24,film,1500.0,0
25,film,5.0,2509
25,film,15.0,4954
25,film,35.0,4824
25,film,65.0,3657
25,film,95.0,1185
25,film,165.0,1937
26,film,10.0,26
26,film,30.0,23
26,film,50.0,26
26,film,80.0,8
26,film,150.0,13
26,film,500.0,1
26,film,1000.0,0
27,film,5.0,32
27,film,10.0,71
27,film,25.0,113
27,film,50.0,124
27,film,75.0,18
27,film,100.0,47
27,film,250.0,7
27,film,500.0,6
27,film,1000.0,1
27,film,2500.0,0
28,film,10.0,9
28,film,15.0,15
28,film,40.0,8
28,film,60.0,5
28,film,90.0,4
28,film,100.0,2
28,film,150.0,4
29,film,50.0,16
29,film,5.0,14
29,film,15.0,20
29,film,30.0,5
30,film,15.0,13
30,film,5.0,6
30,film,20.0,7
30,film,30.0,12
31,film,5.0,5
31,film,15.0,8
31,film,30.0,13
31,film,50.0,25
31,film,85.0,0
31,film,100.0,14
31,film,200.0,8
31,film,500.0,2
31,film,1000.0,3
32,film,40.0,15
32,film,10.0,6
32,film,20.0,12
32,film,100.0,7
32,film,200.0,2
32,film,300.0,2
32,film,1000.0,1
33,film,50.0,15
33,film,15.0,27
33,film,25.0,10
33,film,35.0,7
33,film,75.0,6
33,film,150.0,1
34,film,500.0,5
34,film,5.0,95
34,film,35.0,20
34,film,50.0,28
34,film,100.0,16
35,film,50.0,9
35,film,10.0,39
35,film,30.0,26
35,film,70.0,4
35,film,100.0,4
35,film,150.0,1
36,film,10.0,14
36,film,25.0,27
36,film,75.0,9
36,film,150.0,12
36,film,250.0,2
36,film,500.0,1
37,film,5.0,0
37,film,10.0,4
37,film,20.0,3
37,film,30.0,1
37,film,50.0,1
37,film,100.0,4
37,film,200.0,2
37,film,500.0,0
37,film,600.0,0
38,film,59.0,165
