id,category,price,backers
34,music,18.0,1
34,music,18.0,4
34,music,18.0,6
34,music,27.0,4
34,music,27.0,3
34,music,28.0,2
34,music,40.0,5
34,music,40.0,6
34,music,70.0,0
34,music,70.0,0
34,music,100.0,6
34,music,185.0,0
34,music,300.0,1
35,music,50.0,57
35,music,10.0,10
35,music,20.0,57
35,music,100.0,24
35,music,200.0,7
35,music,500.0,2
35,music,1000.0,0
36,music,10.0,23
36,music,30.0,15
36,music,50.0,16
36,music,100.0,5
36,music,200.0,0
36,music,900.0,1
36,music,1500.0,0
37,music,20.0,33
37,music,10.0,1
37,music,40.0,14
37,music,50.0,7
37,music,120.0,8
37,music,200.0,2
37,music,300.0,0
37,music,500.0,1
38,music,20.0,22
38,music,50.0,8
38,music,100.0,10
38,music,200.0,2
38,music,300.0,2
38,music,500.0,1
38,music,1000.0,0
39,music,10.0,4
39,music,20.0,12
39,music,30.0,15
39,music,50.0,11
39,music,100.0,6
39,music,200.0,3
39,music,600.0,1
40,music,10.0,8
40,music,25.0,39
40,music,50.0,26
40,music,100.0,22
40,music,500.0,2
41,music,12.0,2
41,music,20.0,41
41,music,30.0,5
41,music,50.0,11
41,music,65.0,2
41,music,80.0,2
41,music,150.0,3
41,music,350.0,1
42,music,25.0,52
42,music,50.0,15
42,music,100.0,21
42,music,300.0,3
42,music,1000.0,1
42,music,2000.0,0
43,music,10.0,11
43,music,20.0,154
43,music,50.0,81
43,music,100.0,13
43,music,200.0,7
43,music,500.0,0
43,music,2999.0,0
43,music,4500.0,0
43,music,7000.0,0
44,music,9.0,16
44,music,15.0,89
44,music,40.0,31
44,music,60.0,6
44,music,70.0,3
44,music,200.0,3
44,music,500.0,2
44,music,6.0,15
45,music,10.0,13
45,music,30.0,22
45,music,60.0,14
45,music,90.0,9
45,music,150.0,3
45,music,300.0,2
45,music,700.0,3
45,music,1300.0,0
46,music,30.0,22
46,music,50.0,16
46,music,150.0,6
47,music,17.0,11
47,music,12.0,17
47,music,15.0,1
47,music,26.0,0
47,music,40.0,9
47,music,50.0,1
47,music,50.0,5
47,music,110.0,0
47,music,120.0,0
47,music,130.0,0
47,music,160.0,0
47,music,180.0,0
47,music,480.0,0
47,music,500.0,0
48,music,10.0,14
48,music,20.0,14
48,music,50.0,10
48,music,70.0,2
48,music,100.0,3
48,music,150.0,0
49,music,35.0,28
49,music,45.0,2
49,music,70.0,5
49,music,130.0,0
49,music,150.0,0
49,music,200.0,0
49,music,220.0,0
49,music,250.0,1
50,music,50.0,21
50,music,20.0,108
50,music,100.0,20
50,music,300.0,3
50,music,500.0,1
50,music,1000.0,2
51,music,50.0,17
51,music,5.0,0
51,music,10.0,2
51,music,15.0,10
51,music,20.0,22
51,music,40.0,9
51,music,50.0,4
51,music,75.0,0
51,music,75.0,4
51,music,100.0,5
51,music,150.0,1
51,music,350.0,1
52,music,50.0,6
52,music,5.0,3
52,music,10.0,4
52,music,20.0,6
52,music,100.0,2
52,music,150.0,1
52,music,200.0,0
53,music,5.0,4
53,music,10.0,14
53,music,18.0,8
53,music,25.0,16
53,music,50.0,39
53,music,100.0,13
53,music,600.0,1
53,music,880.0,2
53,music,1000.0,0
54,music,15.0,25
54,music,25.0,42
54,music,35.0,25
54,music,55.0,19
54,music,80.0,5
54,music,130.0,6
54,music,250.0,0
54,music,600.0,1
55,music,35.0,23
55,music,10.0,23
55,music,70.0,14
55,music,120.0,18
56,music,5.0,0
56,music,10.0,4
56,music,20.0,3
56,music,30.0,1
56,music,50.0,1
56,music,100.0,4
56,music,200.0,2
56,music,500.0,0
56,music,600.0,0
57,music,20.0,37
57,music,30.0,60
57,music,35.0,12
57,music,45.0,17
57,music,90.0,15
57,music,90.0,2
57,music,150.0,4
57,music,200.0,3
57,music,250.0,0
57,music,300.0,0
57,music,650.0,2
57,music,800.0,0
58,music,22.0,10
58,music,5.0,2
58,music,5.0,4
58,music,10.0,6
58,music,12.0,2
58,music,19.0,1
58,music,40.0,1
58,music,100.0,0
58,music,200.0,0
58,music,550.0,1
59,music,12.0,57
59,music,20.0,46
59,music,25.0,86
59,music,30.0,40
59,music,40.0,34
59,music,45.0,44
59,music,70.0,11
59,music,80.0,16
59,music,450.0,3
59,music,10.0,144
59,music,20.0,80
60,music,40.0,6
60,music,5.0,1
60,music,10.0,2
60,music,15.0,25
60,music,20.0,9
60,music,30.0,11
60,music,30.0,6
60,music,35.0,0
60,music,60.0,1
60,music,60.0,1
60,music,150.0,0
60,music,300.0,0
60,music,400.0,0
60,music,500.0,0
61,music,5.0,0
61,music,10.0,7
61,music,20.0,11
61,music,50.0,8
61,music,600.0,1
62,music,1.0,1
62,music,10.0,6
62,music,30.0,8
62,music,50.0,1
62,music,100.0,6
63,music,5.0,3
63,music,10.0,8
63,music,20.0,11
63,music,30.0,1
63,music,40.0,5
63,music,70.0,2
63,music,150.0,0
63,music,500.0,0
64,music,45.0,21
64,music,5.0,3
64,music,10.0,11
64,music,12.0,4
64,music,15.0,21
64,music,22.0,21
64,music,50.0,7
64,music,52.0,9
64,music,55.0,3
64,music,62.0,6
64,music,70.0,1
64,music,75.0,2
64,music,82.0,1
64,music,100.0,0
64,music,105.0,0
64,music,112.0,0
64,music,112.0,1
64,music,122.0,1
64,music,152.0,0
64,music,215.0,4
65,music,20.0,24
65,music,30.0,11
65,music,40.0,4
65,music,50.0,8
65,music,60.0,3
65,music,120.0,1
66,music,20.0,39
66,music,40.0,20
66,music,50.0,13
66,music,1000.0,0
67,music,20.0,32
67,music,40.0,10
67,music,50.0,10
67,music,100.0,6
67,music,200.0,0
67,music,500.0,1
68,music,10.0,4
68,music,20.0,16
68,music,30.0,3
68,music,50.0,4
68,music,100.0,3
69,music,5.0,3
69,music,10.0,6
69,music,15.0,9
69,music,30.0,9
69,music,50.0,22
69,music,100.0,0
69,music,100.0,1
69,music,100.0,0
69,music,100.0,3
69,music,100.0,2
69,music,100.0,3
69,music,150.0,3
69,music,250.0,1
69,music,500.0,0
70,music,20.0,31
70,music,40.0,12
70,music,80.0,6
70,music,120.0,1
70,music,200.0,1
71,music,49.0,19
71,music,5.0,12
71,music,10.0,36
71,music,19.0,79
71,music,29.0,38
71,music,39.0,9
71,music,39.0,10
71,music,59.0,6
71,music,79.0,10
71,music,149.0,5
72,music,80.0,65
72,music,10.0,83
72,music,15.0,40
72,music,20.0,220
72,music,30.0,51
72,music,50.0,57
72,music,100.0,10
72,music,130.0,9
72,music,150.0,6
72,music,200.0,11
72,music,300.0,2
72,music,400.0,0
72,music,600.0,0
72,music,750.0,0
72,music,1500.0,1
72,music,3000.0,0
72,music,3600.0,0
73,music,50.0,60
73,music,20.0,78
73,music,20.0,324
73,music,100.0,29
73,music,200.0,12
73,music,250.0,6
73,music,350.0,3
73,music,1000.0,2
73,music,2000.0,0
73,music,2500.0,0
73,music,5000.0,0
73,music,7000.0,0
73,music,10000.0,0
73,music,30000.0,0
74,music,10.0,115
74,music,50.0,11
74,music,70.0,12
74,music,100.0,14
74,music,300.0,3
75,music,50.0,15
75,music,5.0,1
75,music,25.0,4
75,music,100.0,4
75,music,250.0,4
75,music,500.0,0
75,music,3000.0,0
76,music,10.0,4
76,music,5.0,0
76,music,12.0,0
76,music,20.0,10
76,music,30.0,1
76,music,40.0,2
76,music,50.0,2
76,music,70.0,0
76,music,100.0,1
76,music,150.0,0
76,music,300.0,0
77,music,80.0,10
77,music,10.0,7
77,music,15.0,9
77,music,20.0,37
77,music,30.0,35
77,music,40.0,5
77,music,50.0,20
77,music,100.0,9
77,music,120.0,5
77,music,150.0,1
77,music,300.0,1
77,music,750.0,2
77,music,1000.0,0
78,music,1.0,0
78,music,5.0,3
78,music,10.0,6
78,music,20.0,17
78,music,30.0,12
78,music,50.0,3
78,music,60.0,6
78,music,100.0,9
78,music,200.0,1
78,music,300.0,0
78,music,600.0,0
78,music,4300.0,0
79,music,5.0,2
79,music,10.0,2
79,music,20.0,10
79,music,30.0,24
79,music,50.0,11
79,music,80.0,3
79,music,80.0,3
79,music,150.0,2
79,music,150.0,0
79,music,500.0,0
79,music,800.0,0
80,music,20.0,3
80,music,40.0,1
80,music,60.0,6
80,music,100.0,6
80,music,200.0,6
81,music,15.0,25
81,music,25.0,42
81,music,35.0,25
81,music,55.0,19
81,music,80.0,5
81,music,130.0,6
81,music,250.0,0
81,music,600.0,1
82,music,35.0,23
82,music,10.0,23
82,music,70.0,14
82,music,120.0,18
83,music,5.0,0
83,music,10.0,4
83,music,20.0,3
83,music,30.0,1
83,music,50.0,1
83,music,100.0,4
83,music,200.0,2
83,music,500.0,0
83,music,600.0,0
84,music,20.0,37
84,music,30.0,60
84,music,35.0,12
84,music,45.0,17
84,music,90.0,15
84,music,90.0,2
84,music,150.0,4
84,music,200.0,3
84,music,250.0,0
84,music,300.0,0
84,music,650.0,2
84,music,800.0,0
85,music,22.0,10
85,music,5.0,2
85,music,5.0,4
85,music,10.0,6
85,music,12.0,2
85,music,19.0,1
85,music,40.0,1
85,music,100.0,0
85,music,200.0,0
85,music,550.0,1
86,music,12.0,57
86,music,20.0,46
86,music,25.0,86
86,music,30.0,40
86,music,40.0,34
86,music,45.0,44
86,music,70.0,11
86,music,80.0,16
86,music,450.0,3
86,music,10.0,144
86,music,20.0,80
87,music,40.0,6
87,music,5.0,1
87,music,10.0,2
87,music,15.0,25
87,music,20.0,9
87,music,30.0,11
87,music,30.0,6
87,music,35.0,0
87,music,60.0,1
87,music,60.0,1
87,music,150.0,0
87,music,300.0,0
87,music,400.0,0
87,music,500.0,0
88,music,5.0,0
88,music,10.0,7
88,music,20.0,11
88,music,50.0,8
88,music,600.0,1
89,music,1.0,1
89,music,10.0,6
89,music,30.0,8
89,music,50.0,1
89,music,100.0,6
90,music,15.0,25
90,music,25.0,42
90,music,35.0,25
90,music,55.0,19
90,music,80.0,5
90,music,130.0,6
90,music,250.0,0
90,music,600.0,1
91,music,35.0,23
91,music,10.0,23
91,music,70.0,14
91,music,120.0,18
92,music,5.0,0
92,music,10.0,4
92,music,20.0,3
92,music,30.0,1
92,music,50.0,1
92,music,100.0,4
92,music,200.0,2
92,music,500.0,0
92,music,600.0,0
93,music,20.0,37
93,music,30.0,60
93,music,35.0,12
93,music,45.0,17
93,music,90.0,15
93,music,90.0,2
93,music,150.0,4
93,music,200.0,3
93,music,250.0,0
93,music,300.0,0
93,music,650.0,2
93,music,800.0,0
94,music,22.0,10
94,music,5.0,2
94,music,5.0,4
94,music,10.0,6
94,music,12.0,2
94,music,19.0,1
94,music,40.0,1
94,music,100.0,0
94,music,200.0,0
94,music,550.0,1
95,music,12.0,57
95,music,20.0,46
95,music,25.0,86
95,music,30.0,40
95,music,40.0,34
95,music,45.0,44
95,music,70.0,11
95,music,80.0,16
95,music,450.0,3
95,music,10.0,144
95,music,20.0,80
96,music,40.0,6
96,music,5.0,1
96,music,10.0,2
96,music,15.0,25
96,music,20.0,9
96,music,30.0,11
96,music,30.0,6
96,music,35.0,0
96,music,60.0,1
96,music,60.0,1
96,music,150.0,0
96,music,300.0,0
96,music,400.0,0
96,music,500.0,0
97,music,5.0,0
97,music,10.0,7
97,music,20.0,11
97,music,50.0,8
97,music,600.0,1
98,music,1.0,1
98,music,10.0,6
98,music,30.0,8
98,music,50.0,1
98,music,100.0,6
