id,category,price,backers
49,theatre,50.0,16
49,theatre,100.0,5
49,theatre,200.0,0
49,theatre,900.0,1
49,theatre,1500.0,0
50,theatre,10.0,3
50,theatre,30.0,8
50,theatre,50.0,2
51,theatre,20.0,10
51,theatre,30.0,5
51,theatre,50.0,6
51,theatre,150.0,0
51,theatre,500.0,0
52,theatre,5.0,10
52,theatre,22.0,20
52,theatre,25.0,33
52,theatre,46.0,3
52,theatre,58.0,7
52,theatre,100.0,5
52,theatre,300.0,1
53,theatre,10.0,3
53,theatre,20.0,6
53,theatre,50.0,23
53,theatre,100.0,12
53,theatre,200.0,6
53,theatre,500.0,3
53,theatre,1000.0,3
54,theatre,5.0,0
54,theatre,10.0,4
54,theatre,20.0,3
54,theatre,30.0,1
54,theatre,50.0,1
54,theatre,100.0,4
54,theatre,200.0,2
54,theatre,500.0,0
54,theatre,600.0,0
55,theatre,20.0,1
55,theatre,50.0,6
55,theatre,100.0,8
55,theatre,150.0,5
55,theatre,200.0,4
55,theatre,300.0,5
55,theatre,500.0,4
56,theatre,5.0,6
56,theatre,10.0,12
56,theatre,25.0,14
56,theatre,50.0,5
56,theatre,75.0,3
56,theatre,100.0,5
56,theatre,1000.0,0
57,theatre,25.0,5
57,theatre,50.0,13
57,theatre,100.0,15
57,theatre,125.0,2
57,theatre,250.0,4
57,theatre,500.0,2
57,theatre,1000.0,0
58,theatre,10.0,23
58,theatre,30.0,15
58,theatre,50.0,16
58,theatre,100.0,5
58,theatre,200.0,0
58,theatre,900.0,1
58,theatre,1500.0,0
59,theatre,10.0,3
59,theatre,30.0,8
59,theatre,50.0,2
60,theatre,20.0,10
60,theatre,30.0,5
60,theatre,50.0,6
60,theatre,150.0,0
60,theatre,500.0,0
61,theatre,5.0,10
61,theatre,22.0,20
61,theatre,25.0,33
61,theatre,46.0,3
61,theatre,58.0,7
61,theatre,100.0,5
61,theatre,300.0,1
62,theatre,10.0,3
62,theatre,20.0,6
62,theatre,50.0,23
62,theatre,100.0,12
62,theatre,200.0,6
62,theatre,500.0,3
62,theatre,1000.0,3
63,theatre,5.0,28
63,theatre,25.0,23
63,theatre,50.0,13
63,theatre,100.0,7
63,theatre,200.0,1
63,theatre,300.0,1
63,theatre,600.0,0
63,theatre,1000.0,0
64,theatre,10.0,11
64,theatre,30.0,9
64,theatre,50.0,6
64,theatre,80.0,3
64,theatre,250.0,3
64,theatre,500.0,0
64,theatre,1000.0,0
64,theatre,2000.0,0
65,theatre,1.0,2
65,theatre,10.0,10
65,theatre,20.0,19
65,theatre,50.0,13
65,theatre,75.0,1
65,theatre,100.0,5
65,theatre,200.0,3
65,theatre,300.0,2
65,theatre,500.0,0
65,theatre,1000.0,1
65,theatre,2000.0,1
65,theatre,6800.0,0
66,theatre,5.0,7
66,theatre,10.0,12
66,theatre,25.0,8
66,theatre,50.0,3
66,theatre,75.0,0
66,theatre,100.0,5
66,theatre,200.0,0
66,theatre,400.0,0
66,theatre,600.0,0
67,theatre,5.0,5
67,theatre,20.0,4
67,theatre,50.0,11
67,theatre,75.0,1
67,theatre,100.0,8
67,theatre,200.0,2
67,theatre,500.0,1
67,theatre,1000.0,1
68,theatre,30.0,13
68,theatre,12.0,0
68,theatre,20.0,3
68,theatre,50.0,23
68,theatre,100.0,7
68,theatre,200.0,2
68,theatre,500.0,2
69,theatre,50.0,72
69,theatre,10.0,6
69,theatre,20.0,14
69,theatre,30.0,26
69,theatre,200.0,8
70,theatre,20.0,6
70,theatre,40.0,6
70,theatre,50.0,8
70,theatre,60.0,2
70,theatre,80.0,1
70,theatre,100.0,13
71,theatre,35.0,30
71,theatre,10.0,8
71,theatre,20.0,15
71,theatre,50.0,8
71,theatre,70.0,6
71,theatre,100.0,9
71,theatre,500.0,1
72,theatre,5.0,0
72,theatre,10.0,4
72,theatre,20.0,3
72,theatre,30.0,1
72,theatre,50.0,1
72,theatre,100.0,4
72,theatre,200.0,2
72,theatre,500.0,0
72,theatre,600.0,0
73,theatre,20.0,1
73,theatre,50.0,6
73,theatre,100.0,8
73,theatre,150.0,5
73,theatre,200.0,4
73,theatre,300.0,5
73,theatre,500.0,4
74,theatre,5.0,6
74,theatre,10.0,12
74,theatre,25.0,14
74,theatre,50.0,5
74,theatre,75.0,3
74,theatre,100.0,5
74,theatre,1000.0,0
75,theatre,25.0,5
75,theatre,50.0,13
75,theatre,100.0,15
75,theatre,125.0,2
75,theatre,250.0,4
75,theatre,500.0,2
75,theatre,1000.0,0
76,theatre,10.0,23
76,theatre,30.0,15
76,theatre,50.0,16
76,theatre,100.0,5
76,theatre,200.0,0
76,theatre,900.0,1
76,theatre,1500.0,0
77,theatre,10.0,3
77,theatre,30.0,8
77,theatre,50.0,2
78,theatre,20.0,10
78,theatre,30.0,5
78,theatre,50.0,6
78,theatre,150.0,0
78,theatre,500.0,0
79,theatre,5.0,10
79,theatre,22.0,20
79,theatre,25.0,33
79,theatre,46.0,3
79,theatre,58.0,7
79,theatre,100.0,5
79,theatre,300.0,1
80,theatre,10.0,3
80,theatre,20.0,6
80,theatre,50.0,23
80,theatre,100.0,12
80,theatre,200.0,6
80,theatre,500.0,3
80,theatre,1000.0,3
81,theatre,35.0,26
81,theatre,5.0,9
81,theatre,10.0,13
81,theatre,20.0,28
81,theatre,50.0,15
81,theatre,80.0,4
81,theatre,120.0,2
81,theatre,250.0,0
81,theatre,500.0,2
82,theatre,10.0,3
82,theatre,20.0,6
82,theatre,30.0,4
82,theatre,50.0,26
82,theatre,500.0,1
83,theatre,50.0,12
83,theatre,10.0,17
83,theatre,20.0,17
83,theatre,30.0,19
83,theatre,80.0,1
83,theatre,100.0,6
83,theatre,150.0,3
83,theatre,200.0,0
83,theatre,300.0,1
83,theatre,500.0,1
83,theatre,1000.0,1
83,theatre,5000.0,0
84,theatre,50.0,22
84,theatre,10.0,9
84,theatre,30.0,17
84,theatre,80.0,5
84,theatre,100.0,7
85,theatre,30.0,27
85,theatre,15.0,20
85,theatre,50.0,14
85,theatre,100.0,10
85,theatre,150.0,0
85,theatre,200.0,3
85,theatre,500.0,2
85,theatre,1000.0,0
85,theatre,2000.0,0
86,theatre,15.0,9
86,theatre,5.0,5
86,theatre,15.0,5
86,theatre,25.0,14
86,theatre,50.0,7
86,theatre,100.0,3
87,theatre,5.0,2
87,theatre,12.0,27
87,theatre,20.0,14
87,theatre,30.0,2
87,theatre,35.0,5
87,theatre,40.0,0
87,theatre,50.0,10
87,theatre,70.0,3
87,theatre,450.0,0
87,theatre,1000.0,0
87,theatre,1500.0,0
88,theatre,40.0,12
88,theatre,5.0,5
88,theatre,10.0,6
88,theatre,20.0,20
88,theatre,70.0,0
88,theatre,100.0,2
88,theatre,150.0,0
88,theatre,500.0,1
88,theatre,1500.0,0
89,theatre,5.0,28
89,theatre,10.0,20
89,theatre,10.0,34
89,theatre,15.0,14
89,theatre,20.0,19
89,theatre,25.0,48
89,theatre,25.0,7
89,theatre,40.0,5
89,theatre,50.0,33
89,theatre,75.0,0
89,theatre,80.0,5
89,theatre,100.0,46
89,theatre,160.0,5
89,theatre,250.0,4
89,theatre,500.0,2
89,theatre,800.0,0
90,theatre,10.0,21
90,theatre,50.0,10
90,theatre,100.0,7
90,theatre,500.0,1
91,theatre,30.0,17
91,theatre,5.0,1
91,theatre,10.0,9
91,theatre,20.0,13
91,theatre,50.0,8
91,theatre,75.0,5
91,theatre,100.0,3
91,theatre,200.0,3
91,theatre,500.0,0
91,theatre,1000.0,0
92,theatre,300.0,0
92,theatre,10.0,19
92,theatre,50.0,9
92,theatre,100.0,4
93,theatre,5.0,13
93,theatre,15.0,23
93,theatre,30.0,6
93,theatre,50.0,15
93,theatre,75.0,3
93,theatre,100.0,6
93,theatre,120.0,3
93,theatre,150.0,5
93,theatre,250.0,0
93,theatre,350.0,0
94,theatre,170.0,1
94,theatre,10.0,2
94,theatre,15.0,3
94,theatre,20.0,6
94,theatre,30.0,4
94,theatre,40.0,1
94,theatre,50.0,10
94,theatre,70.0,1
94,theatre,100.0,3
94,theatre,120.0,3
94,theatre,150.0,0
94,theatre,200.0,0
94,theatre,250.0,1
94,theatre,400.0,1
94,theatre,600.0,0
94,theatre,1000.0,1
94,theatre,1050.0,1
95,theatre,50.0,34
95,theatre,15.0,14
95,theatre,30.0,11
95,theatre,80.0,3
95,theatre,120.0,4
96,theatre,4.0,6
96,theatre,2.0,4
96,theatre,17.0,41
96,theatre,50.0,9
96,theatre,250.0,4
97,theatre,10.0,32
97,theatre,25.0,28
97,theatre,50.0,11
97,theatre,100.0,3
97,theatre,250.0,1
97,theatre,500.0,1
97,theatre,1000.0,0
98,theatre,20.0,64
98,theatre,50.0,25
98,theatre,100.0,17
98,theatre,200.0,2
98,theatre,500.0,1
