,pro_link,title,status,percentage_fund,funded,target,end_date,backers,subcategory,thumbnail_type,number_rewards,min_price,max_price,num_news,num_comments,num_contributions,creater_link,language,short_des
0,https://www.kisskissbankbank.com/en/projects/comme-l-eau-un-film-d-alice-moons,"""COMME L'EAU"" un film d'Alice Moons",Successful,107,"€5,887","Out of €5,500",07/13/2019,66,,png,9,10.0,1000.0,0,10,74,https://www.kisskissbankbank.com/en/users/la-meute--3,fr,"Soutenez la production de ""Comme l'eau"",  le court-métrage de fin d'étude d'Alice Moons. 
"
1,https://www.kisskissbankbank.com/en/projects/le-palet-le-nouveau-jeu-de-plein-air,"Le palet, le nouveau jeu de plein air!",Successful,137,"€9,608","Out of €7,000",07/13/2019,76,,jpg,9,10.0,300.0,7,6,78,https://www.kisskissbankbank.com/en/users/romain-remigereau,fr,"(Re)découvrez le jeu de palet vendéen revisité dans un modèle transportable et épuré, prêt à vous accompagner où vous voudrez !!!"
2,https://www.kisskissbankbank.com/en/projects/des-ateliers-d-artistes-accessibles-au-public,Des ateliers d’artistes accessibles au public,Successful,106,"€8,466","Out of €8,000",07/13/2019,103,,gif,15,5.0,800.0,0,20,105,https://www.kisskissbankbank.com/en/users/les-ateliers-jouret,fr,Sauvons l'accès à l'étage des Ateliers Jouret !
3,https://www.kisskissbankbank.com/en/projects/la-table-des-poetes,LA TABLE DES POÈTES,Successful,146,"€4,385","Out of €3,000",07/13/2019,58,,jpg,4,10.0,100.0,2,25,60,https://www.kisskissbankbank.com/en/users/thomas-rea,fr,Pour satisfaire au quotidien vos papilles!
4,https://www.kisskissbankbank.com/en/projects/bloom-premier-album-diese-1,Bloom/premier album : dièse 1,Successful,107,"€6,423","Out of €6,000",07/11/2019,131,,jpg,10,10.0,1500.0,0,28,132,https://www.kisskissbankbank.com/en/users/bloomofficiel,fr,"Soutenez le premier album de Bloom en contribuant à la phase de promotion du disque !
"
5,https://www.kisskissbankbank.com/en/projects/cabaniste-un-rien-gonfle,"Cabaniste, un rien gonflé",Successful,170,"€8,510","Out of €5,000",07/11/2019,98,,jpg,9,10.0,1900.0,6,11,99,https://www.kisskissbankbank.com/en/users/noemie-rogeau,fr,"Cabaniste, un rien gonflé, la cabane gonflable qui change le point de vue !"
6,https://www.kisskissbankbank.com/en/projects/climat-il-est-trop-tard-pour-ne-rien-faire,CLIMAT : il est trop tard pour ne rien faire,Successful,106,212 pre-orders,Out of 200,07/11/2019,131,,png,9,7.0,1000.0,0,4,135,https://www.kisskissbankbank.com/en/users/terra-incognita--3,fr,Participez à une expérience média inédite : un mag entièrement réalisé en co-création avec ses lecteurs. Un objectif : agir pour le climat.
7,https://www.kisskissbankbank.com/en/projects/qoeur-votre-fiche-medicale-d-urgence-avec-vous-au-quotidien,"Qoeur, votre fiche médicale d'urgence, avec vous au quotidien.",Successful,111,"€4,445","Out of €4,000",07/11/2019,76,,png,11,5.0,1000.0,4,6,82,https://www.kisskissbankbank.com/en/users/qoeur-fr,fr,"Soutenez Qoeur, le bracelet connecté, élégant et non stigmatisant. 
Il fonctionne sans batterie grâce à un QR code unique."
8,https://www.kisskissbankbank.com/en/projects/enregistrement-1er-album-chroma-matthieu-stefanelli,Enregistrement 1er album CHROMA - Matthieu STEFANELLI,Successful,116,"€3,467","Out of €3,000",07/10/2019,74,,jpg,7,15.0,200.0,0,14,76,https://www.kisskissbankbank.com/en/users/matthieu-stefanelli,fr,Aidez Matthieu Stefanelli à réaliser son 1er album !
9,https://www.kisskissbankbank.com/en/projects/transat-jacques-vabre-2021-pourquoi-pas-nous,Transat Jacques Vabre 2021 - Why it wouldn't be us? ?,Successful,110,"€10,999","Out of €10,000",01/13/2021,106,,jpg,6,10.0,1000.0,4,18,109,https://www.kisskissbankbank.com/en/users/engue-vic-sailing,en,"A DREAM, TWO FRIENDS ... AND YOU - Challenge the ocean at our side by helping us reach the starting line!"
