,pro_link,title,status,percentage_fund,funded,target,end_date,backers,subcategory,thumbnail_type,number_rewards,min_price,max_price,num_news,num_comments,num_contributions,creater_link,language,short_des
0,https://www.kisskissbankbank.com/en/projects/murky-world-le-nouveau-corben-edition-limitee-et-exclusive,"MURKY WORLD, le Nouveau CORBEN, en Edition LIMITEE et EXCLUSIVE",Successful,896,"€71,690","Out of €8,000",06/05/2020,682,,jpg,13,5.0,210.0,22,134,728,https://www.kisskissbankbank.com/en/users/deliriumbd,en,"Discover Richard CORBEN’s latest creation in a limited collector edition with exclusive contents, an original cover and signed artplates!"
1,https://www.kisskissbankbank.com/en/projects/68-l-entrecote-a-mulhouse,68 - L'Entrecôte à Mulhouse,Successful,572,"€8,575","Out of €1,500",06/05/2020,87,"Local Development,French manufacturing",jpg,5,25.0,150.0,0,15,90,https://www.kisskissbankbank.com/en/users/jean-marc-dudzic,fr,Retrouvez la convivialité grâce à l’esprit brasserie de l’Entrecôte !
2,https://www.kisskissbankbank.com/en/projects/beef-le-retour-barbecue-et-deconfinement,BEEF! BARBECUE ET DECONFINEMENT !,Successful,119,"€11,865","Out of €10,000",06/05/2020,120,"Biodiversity,French manufacturing,Independent media",png,7,5.0,299.0,3,3,123,https://www.kisskissbankbank.com/en/users/l-ecran-fantastique,fr,Déconfinez-vous à la viande et au barbeuk !
3,https://www.kisskissbankbank.com/en/projects/zapcomix,Intégrale Zap Comix Volume 1,Successful,305,"€30,545","Out of €10,000",06/05/2020,369,"Indie,Independent media",jpg,1,39.0,39.0,9,49,372,https://www.kisskissbankbank.com/en/users/rene-pierre-staraselski,en,Support the first French edition of the monument of the counter-culture created by Robert Crumb and Gilbert Shelton.
4,https://www.kisskissbankbank.com/en/projects/82-auberge-de-bardigues,82 - Auberge de Bardigues,Successful,533,"€8,000","Out of €1,500",06/04/2020,80,"Local Development,French manufacturing",jpg,6,25.0,200.0,0,23,81,https://www.kisskissbankbank.com/en/users/cyril-simon-934f3a07-84fb-45d1-a3d8-ad112e53849f,fr,Relançons une nouvelle dynamique ensemble.  Au plaisir de vous retrouver pour des jours meilleurs … en terrasse !!!!
5,https://www.kisskissbankbank.com/en/projects/tempuramagnumero2,"TEMPURA N°2, le magazine sur les cultures du Japon - Précommandes !",Successful,1285,"2,570 pre-orders",Out of 200,06/04/2020,"1,063",Independent media,jpg,4,15.0,90.0,0,58,1065,https://www.kisskissbankbank.com/en/users/tempura-magazine,fr,Tempura N°2 - Le Japon au travail
6,https://www.kisskissbankbank.com/en/projects/des-pierres-gravees-pour-l-hopital,Des pierres gravées pour l'hôpital,Successful,189,"€5,675","Out of €3,000",06/04/2020,69,Health and Handicap,png,5,15.0,100.0,3,10,70,https://www.kisskissbankbank.com/en/users/richard-vetter,fr,Des tailleurs de pierre vous offrent des pierres gravées en contrepartie de vos dons qui iront à l’hôpital de Saverne (Alsace) 
7,https://www.kisskissbankbank.com/en/projects/savoie-touch-wine,Savoie touch wine,Successful,100,"€8,025","Out of €8,000",06/03/2020,37,"Locavore,Local Development",jpg,8,15.0,1000.0,0,8,39,https://www.kisskissbankbank.com/en/users/anne-laure-chataux,hr,Soutenez le projet sur KissKissBankBank !
8,https://www.kisskissbankbank.com/en/projects/belene-marque-de-vetements-feminins-eco-responsables,"Bélène Paris, des vêtements colorés, féminins et eco-responsables",Successful,110,"€13,152","Out of €12,000",06/03/2020,523,"Organic,Recycling",jpg,10,9.0,199.0,0,60,531,https://www.kisskissbankbank.com/en/users/myriam-khouja,fr,"Soutenez Bélène Paris, une marque de vêtements féminins, colorés et responsables !"
9,https://www.kisskissbankbank.com/en/projects/adopte-un-blob,"Adopte un blob, le beau potager facile à cultiver",Successful,186,65 pre-orders,Out of 35,06/03/2020,36,"Biodiversity,Local Development,French manufacturing",jpg,6,20.0,289.0,3,11,38,https://www.kisskissbankbank.com/en/users/cyprien-cambier,fr,"Besoin d'un coup de pouce pour lancer ton potager ?
On te livre clés en mains le plus beau des potagers sur pieds"
10,https://www.kisskissbankbank.com/en/projects/renard-noir-studios,"RENARD NOIR STUDIOS, la marque de mode créative pour tous.",Successful,110,"€3,285","Out of €3,000",06/03/2020,53,"LGBTQ+,Indie,French manufacturing",gif,6,15.0,200.0,0,11,56,https://www.kisskissbankbank.com/en/users/bruno-d-agostino,en,Take part in the RENARD NOIR STUDIOS experience. 
11,https://www.kisskissbankbank.com/en/projects/gaze,"Gaze, la revue qui célèbre les regards féminins",Successful,139,"€30,591","Out of €22,000",06/02/2020,862,"Feminism,Independent media,Education",jpg,3,23.0,60.0,5,68,865,https://www.kisskissbankbank.com/en/users/clarence-edgard-rosa,fr,Soutenez la revue du female gaze et la bourse qui ouvre la voix aux nouveaux talents qui l'incarnent !
12,https://www.kisskissbankbank.com/en/projects/le-ptit-bal-confine-de-camille,L'album du p'tit bal confiné de Camille,Successful,227,"€6,819","Out of €3,000",06/02/2020,241,Indie,png,7,5.0,150.0,2,54,243,https://www.kisskissbankbank.com/en/users/camille-lachenal,fr,"Soutenez moi dans la réalisation de l'album du ""P'tit bal confiné de Camille"""
13,https://www.kisskissbankbank.com/en/projects/legende-lemag,Légende le mag,Successful,170,"€170,459","Out of €100,000",06/02/2020,"2,500","French manufacturing,Independent media",jpg,3,15.0,60.0,10,254,2518,https://www.kisskissbankbank.com/en/users/projet-x,fr,Soutenez le nouveau projet d’Éric Fottorino autour des légendes contemporaines.
14,https://www.kisskissbankbank.com/en/projects/45-hostellerie-du-grand-sully-a-sully-sur-loire,45 - Hostellerie du Grand Sully à Sully-sur-Loire,Successful,216,"€3,245","Out of €1,500",06/02/2020,29,"Local Development,French manufacturing",jpg,4,25.0,150.0,0,10,29,https://www.kisskissbankbank.com/en/users/yves-dessaint,fr,Aidez-nous à garder la flamme pour que notre établissement chaleureux continue à vous servir !
15,https://www.kisskissbankbank.com/en/projects/troisieme-album-la-bulle-epoque,Troisième album : La Bulle époque,Successful,175,"€10,491","Out of €6,000",06/01/2020,237,"Indie,French manufacturing",jpg,13,5.0,650.0,0,40,238,https://www.kisskissbankbank.com/en/users/bazar-et-bemols,fr,Bazar et Bémols persiste et swing en auto-production. Contribuez au 3ème album et soutenez les artistes français indépendants.
16,https://www.kisskissbankbank.com/en/projects/le-dillens-solidaire,Le Dillens solidaire,Successful,106,"€10,594","Out of €10,000",06/01/2020,127,Locavore,jpg,1,50.0,50.0,0,27,135,https://www.kisskissbankbank.com/en/users/benjamin-raickman,fr,"Le Dillens c'est vous, c'est nous mais sans nos fournisseurs rien n'est possible. "
17,https://www.kisskissbankbank.com/en/projects/lamaisonducitron,Le Citron de Menton IGP bio a besoin de vous !,Successful,261,"€26,084","Out of €10,000",05/31/2020,320,"Organic,Local Development,French manufacturing",jpg,6,20.0,500.0,4,48,328,https://www.kisskissbankbank.com/en/users/adrien--18,es,Soutenez le Citron de Menton IGP bio !
18,https://www.kisskissbankbank.com/en/projects/carnet-marseillais,"CARNET MARSEILLAIS, voyage au coeur de la cité",Successful,158,"€15,755","Out of €10,000",05/31/2020,179,Indie,jpg,18,5.0,1000.0,36,53,203,https://www.kisskissbankbank.com/en/users/seb-arcouet,fr,Voyage pictural et littéraire au coeur de la cité phocéenne
19,https://www.kisskissbankbank.com/en/projects/l-independance-du-pois-chiche,"Premier Roman : ""L’indépendance du pois chiche""",Successful,112,"€3,925","Out of €3,500",05/31/2020,86,Indie,jpg,4,9.0,120.0,5,21,91,https://www.kisskissbankbank.com/en/users/audrey-hertz,fr,"Écrire pour guérir, puis renaître.

Fiction librement inspirée, ce roman n'attend plus que vous pour l'aider à voir le jour !
"
20,https://www.kisskissbankbank.com/en/projects/piwi-leman-exposant-4-nouvel-album,"Piwi Leman ""Exposant 4"" Nouvel Album",Successful,209,"€3,130","Out of €1,500",05/31/2020,88,"Anti racism,Local Development,Indie",jpg,15,5.0,750.0,9,12,90,https://www.kisskissbankbank.com/en/users/fitz--2,fr,"Piwi Leman, une voix et de la poésie chantée, une gueule et l'énergie du rock, la rage et l'amour d'un vieux punk à chiens.
"
21,https://www.kisskissbankbank.com/en/projects/coronartvirus-jefaerosol-issimag-hopital-roubaix,Coron[ART]virus x JEF AÉROSOL,Successful,123,246 pre-orders,Out of 200,05/31/2020,219,"Local Development,International solidarity,Indie",jpeg,1,30.0,30.0,0,20,227,https://www.kisskissbankbank.com/en/users/thibault-roy-a8ace38b-6121-47b5-ad49-f295e44223a9,fr,Coron[ART]virus x Jef Aérosol | Ultime édition du livre d'art en soutien au Centre Hospitalier de Roubaix.
22,https://www.kisskissbankbank.com/en/projects/re-story,Re-story: des histoires de penseurs et d'acteurs du nouvel âge,Successful,117,"€35,125","Out of €30,000",05/30/2020,131,Independent media,jpg,8,25.0,5000.0,4,28,150,https://www.kisskissbankbank.com/en/users/mischa-verheijden,fr,"Aidez à rendre visible des idées et des initiatives inspirantes pour une réinitialisation de l'économie, de l'éducation et de la société"
23,https://www.kisskissbankbank.com/en/projects/le-messager-l-aventure-urbaine-a-vivre-en-interaction-avec-la-ville,Oh My Guide! / Le Messager. L'aventure urbaine interactive,Successful,129,"€7,720","Out of €6,000",05/30/2020,121,"Locavore,Local Development,Indie",jpg,10,10.0,10000.0,11,20,124,https://www.kisskissbankbank.com/en/users/xavier-langhendries,fr,"Avec Oh My Guide! Mapp, contribuez à une nouvelle forme de tourisme d'exploration, dans le plaisir d'un jeu à vivre entre amis ou en famille"
24,https://www.kisskissbankbank.com/en/projects/l-investissement,L'Investissement,Successful,110,"€5,523","Out of €5,000",05/30/2020,103,"Indie,Education",gif,8,5.0,500.0,2,11,117,https://www.kisskissbankbank.com/en/users/nicolas-arias-arenas,fr,"Pour une bonne cotation, il faut soutenir le projet sur KissKissBankBank !"
25,https://www.kisskissbankbank.com/en/projects/les-petites-pepites,Les Petites Pépites - SANDWI.CHERIE,Successful,137,"€10,961","Out of €8,000",05/30/2020,107,"Recycling,French manufacturing",png,6,10.0,500.0,5,57,110,https://www.kisskissbankbank.com/en/users/romain-schierer,fr,Envie de déguster les meilleurs produits de nos terroirs réunis dans de délicieux petits sandwichs ? Soutenez-nous !
26,https://www.kisskissbankbank.com/en/projects/orgasme_et_moi,Orgasme et moi,Successful,329,"€78,898","Out of €23,997",05/30/2020,"4,254",Education,JPG,7,1.0,150.0,4,4394,4354,https://www.kisskissbankbank.com/en/users/orgasme-et-moi,fr,L'avenir d'Orgasme & Moi dépend de vous !
