,pro_link,title,status,percentage_fund,funded,target,end_date,backers,subcategory,thumbnail_type,number_rewards,min_price,max_price,num_news,num_comments,num_contributions,creater_link,language,short_des
0,https://www.kisskissbankbank.com/en/projects/aidons-liberte-hebdo-a-franchir-le-cap-numerique,Aidons Liberté Hebdo à franchir le cap numérique !,Successful,115,"€5,749","Out of €5,000",10/26/2018,141,,png,5,5.0,100.0,0,14,141,https://www.kisskissbankbank.com/en/users/liberte-hebdo--2,fr,Aidez Liberté Hebdo à passer le cap numérique et à offrir un autre regard sur l'actualité régionale ! 
1,https://www.kisskissbankbank.com/en/projects/mur-mur-l-art-mural-a-l-ecole,"Mur-Mûr, l'art mural à l'école...",Successful,109,"€3,260","Out of €3,000",10/25/2018,76,,jpg,9,1.0,500.0,3,11,76,https://www.kisskissbankbank.com/en/users/art-exaltus,fr,"Vos généreux dons vont 
...générer leurs dons!"
2,https://www.kisskissbankbank.com/en/projects/coffret-collector-animerama,COFFRET COLLECTOR ANIMERAMA,Successful,111,"€11,050","Out of €10,000",10/25/2018,99,,jpg,12,10.0,1000.0,13,8,99,https://www.kisskissbankbank.com/en/users/eurozoom_distribution,fr,Participez à l'aventure du COFFRET COLLECTOR ANIMERAMA !
3,https://www.kisskissbankbank.com/en/projects/emji-nouvel-ep,EMJI: NOUVEL EP,Successful,323,"€35,514","Out of €11,000",10/25/2018,359,,jpg,11,5.0,2000.0,0,131,359,https://www.kisskissbankbank.com/en/users/emjimusic,fr,"Entre ma musique et moi, il y a vous...
Déjà plus de 11000euros récoltés en 1semaine!
Participez à la production de mon prochain EP/Album!  "
4,https://www.kisskissbankbank.com/en/projects/di-lamp-luminaire-3d-personnalisable-pdw18,Di-Lamp: Luminaire 3D personnalisable #PDW18,Successful,101,"€3,043","Out of €3,000",10/25/2018,28,,gif,16,5.0,1000.0,3,5,29,https://www.kisskissbankbank.com/en/users/pierre-yves-studio-lpjacques,fr,"Luminaire graphique et accessoires personnalisables, éco-conçu, édition découverte, imprimé en 3D. Aidez-moi à donner vie à mes créations! "
5,https://www.kisskissbankbank.com/en/projects/le-quatuor-capriccio-vient-d-enregistrer-son-premier-disque,Le Quatuor Capriccio vient d'enregistrer son premier disque!,Successful,102,"€3,060","Out of €3,000",10/25/2018,57,,jpg,5,5.0,500.0,0,14,57,https://www.kisskissbankbank.com/en/users/flore-anne-brosseau,fr,Financez le premier disque du Quatuor Capriccio!
6,https://www.kisskissbankbank.com/en/projects/cambuse-nouvelle-cave-a-manger-sur-le-quai-de-seine,Cambuse - nouvelle cave à manger sur le quai de Seine !,Successful,207,"€11,200","Out of €5,400",10/24/2018,107,,jpg,6,5.0,500.0,0,20,107,https://www.kisskissbankbank.com/en/users/mdelanoe,fr,"🍷GRÂCE À VOUS, CAMBUSE A ETE LOIN, TRES LOIN🌛 MERCI A TOUS👏🏼 
On tente le dernier objectif? 11000e pour tout l'équipement de la cuisine!"
7,https://www.kisskissbankbank.com/en/projects/le-nouvel-esprit-public-nouvelle-saison-2018-2019,Le Nouvel Esprit Public: Nouvelle Saison 2018/2019,Successful,129,"€54,300","Out of €42,000",10/24/2018,958,,JPEG,9,5.0,1500.0,5,162,958,https://www.kisskissbankbank.com/en/users/philippe-meyer--3,fr,"Développons ensemble le Nouvel Esprit Public, l’Agora 2.0"
8,https://www.kisskissbankbank.com/en/projects/karl-jannuska-on-the-brighter-side-featuring-cynthia-abraham,"Karl Jannuska ""On The Brighter Side"" featuring Cynthia Abraham",Successful,104,"€4,700","Out of €4,500",10/24/2018,116,,jpg,10,10.0,1000.0,0,20,116,https://www.kisskissbankbank.com/en/users/kjannuska,en,"Help fund the recording ""On The Brighter Side"" by Karl Jannuska featuring Cynthia Abraham !"
9,https://www.kisskissbankbank.com/en/projects/alessa-rose-les-vetements-qui-ont-du-sens,"Alessa Rose, les vêtements qui ont du sens",Successful,101,"€6,043","Out of €6,000",10/24/2018,117,,jpg,10,5.0,500.0,5,43,117,https://www.kisskissbankbank.com/en/users/marie-de-faria,fr,Aidez-nous à créer la seconde partie de la collection et participez à recréer des emplois dans de petits ateliers au Nord du Portugal !
10,https://www.kisskissbankbank.com/en/projects/every-child-should-dance-help-transform-children-s-lives-through-art,Every child should dance:  help transform children's lives through art,Successful,101,"€3,020","Out of €3,000",10/23/2018,90,,JPG,8,5.0,500.0,3,17,90,https://www.kisskissbankbank.com/en/users/fabio-dolce--2,en,Arts for healing and progress
11,https://www.kisskissbankbank.com/en/projects/faire-d-un-reve-une-realite-tokyo-2020,Faire d'un rêve une réalité : Tokyo 2020,Successful,110,"€3,845","Out of €3,500",10/22/2018,29,,JPG,9,5.0,2000.0,0,4,29,https://www.kisskissbankbank.com/en/users/malo-quemeneur,fr,Embarquez dans mon projet pour préparer au mieux les sélections olympiques qui approchent à grand pas !
12,https://www.kisskissbankbank.com/en/projects/colock-cafe,Colock Café,Successful,105,"€4,205","Out of €4,000",10/22/2018,59,,png,7,10.0,500.0,0,21,59,https://www.kisskissbankbank.com/en/users/colock-colock,fr,"Participez à l'ouverture du COLOCK café, un espace de travail, un espace de détente ""comme à la maison"". ""Work and chill"" avec Flo et JB."
13,https://www.kisskissbankbank.com/en/projects/respons-appro-une-association-a-la-rencontre-des-fournisseurs-agroalimentaires,Respons'Appro - Une association à la rencontre des fournisseurs agroalimentaires,Successful,101,"€3,020","Out of €3,000",10/22/2018,36,,png,8,1.0,500.0,0,12,36,https://www.kisskissbankbank.com/en/users/responsappro,fr,"Pour des approvisionnements vraiment responsables - Du consommateur au fournisseur, un voyage au cœur du développement durable"
