,pro_link,title,status,percentage_fund,funded,target,end_date,backers,subcategory,thumbnail_type,number_rewards,min_price,max_price,num_news,num_comments,num_contributions,creater_link,language,short_des
0,https://www.kisskissbankbank.com/en/projects/la-nuit-des-rois-a-avignon,La Nuit des Rois à Avignon,Successful,109,"€5,470","Out of €5,000",06/09/2019,81,,png,12,10.0,5000.0,0,13,82,https://www.kisskissbankbank.com/en/users/les-lendemains-d-hier,fr,Un Shakespeare généreux au Théâtre de la Condition des Soies
1,https://www.kisskissbankbank.com/en/projects/niepcebook-n-11-la-revue-dediee-a-la-photographie-contemporaine,"NIEPCEBOOK N°11, La revue dédiée à la photographie contemporaine",Successful,151,"€7,463","Out of €4,950",06/09/2019,158,,jpg,7,5.0,130.0,0,10,169,https://www.kisskissbankbank.com/en/users/corridor-elephant,fr,"NIEPCEBOOK, la revue consacrée à la photographie contemporaine se construit avec ses lecteurs. Aidez-là à grandir !"
2,https://www.kisskissbankbank.com/en/projects/virgule-coffee-shop-a-toulouse,VIRGULE : coffee shop à Toulouse,Successful,103,"€5,575","Out of €5,400",06/09/2019,104,,jpeg,10,1.0,1000000.0,1,15,111,https://www.kisskissbankbank.com/en/users/tcharls,fr,Participez au financement de Votre Coffee Shop à Toulouse !
3,https://www.kisskissbankbank.com/en/projects/soutenez-moi-contribuez-a-la-confection-de-catalogues-de-qualite,Soutenez moi: Contribuez à  la confection de catalogues de qualité,Successful,100,"€3,500","Out of €3,500",06/09/2019,62,,jpg,3,35.0,175.0,0,5,67,https://www.kisskissbankbank.com/en/users/auguste-pitoiset,fr,Permettez-moi de pouvoir démarcher des boutiques et architectes d'intérieurs en créant des catalogues de mes collections. Un grand merci!
4,https://www.kisskissbankbank.com/en/projects/la-brousse-abondante-une-ferme-agro-ecologique-au-mali,La brousse abondante: une ferme agro écologique au Mali,Successful,101,"€5,070","Out of €5,000",06/09/2019,28,,png,5,20.0,200.0,2,3,31,https://www.kisskissbankbank.com/en/users/angelina-le,en,"Water for the ""abundant bush""!"
5,https://www.kisskissbankbank.com/en/projects/un-jardin-creatif-et-meditatif-en-cevennes--2,Un jardin créatif et méditatif en Cévennes,Successful,106,"€3,170","Out of €3,000",06/08/2019,42,,png,9,5.0,200.0,2,8,46,https://www.kisskissbankbank.com/en/users/jeanjeremie-herve,fr,"En soutenant l'élaboration de notre jardin, vous soutenez votre avenir !"
6,https://www.kisskissbankbank.com/en/projects/polaires-nouvel-album,"POLAIRES, nouvel album",Successful,116,"€4,659","Out of €4,000",06/08/2019,106,,jpg,11,5.0,700.0,0,12,109,https://www.kisskissbankbank.com/en/users/claire-dubuisson,fr,Participez à la production de notre nouvel album!
7,https://www.kisskissbankbank.com/en/projects/troisieme-album-des-brass-rient,Troisième Album des Brass'Rient !!,Successful,110,"€3,300","Out of €3,000",06/08/2019,78,,jpg,9,5.0,1500.0,0,4,86,https://www.kisskissbankbank.com/en/users/clement-brun--2,fr,Rejoignez l'aventure Funk'N Roses pour le troisième album des Brass'Rient !
8,https://www.kisskissbankbank.com/en/projects/les-inde6-au-togo-avec-jemav,Les indé6 au Togo avec JEMAV,Successful,179,"€3,580","Out of €2,000",06/08/2019,45,,JPG,5,5.0,100.0,0,5,45,https://www.kisskissbankbank.com/en/users/lena-civade,fr,Aidez-nous à embarquer dans ce merveilleux projet avec les enfants d’Adidome! 6 compagnons motivés qui n’attendent que votre soutien!
9,https://www.kisskissbankbank.com/en/projects/transat-jacques-vabre-2021-pourquoi-pas-nous,Transat Jacques Vabre 2021 - Why it wouldn't be us? ?,Successful,110,"€10,999","Out of €10,000",01/13/2021,106,,jpg,6,10.0,1000.0,4,18,109,https://www.kisskissbankbank.com/en/users/engue-vic-sailing,en,"A DREAM, TWO FRIENDS ... AND YOU - Challenge the ocean at our side by helping us reach the starting line!"
