,pro_link,title,status,percentage_fund,funded,target,end_date,backers,subcategory,thumbnail_type,number_rewards,min_price,max_price,num_news,num_comments,num_contributions,creater_link,language,short_des
0,https://www.kisskissbankbank.com/en/projects/vienna-terre-d-accueil,"VIENNA, TERRE D'ACCUEIL",Successful,114,"€6,835","Out of €6,000",06/27/2019,95,,gif,9,5.0,800.0,0,11,101,https://www.kisskissbankbank.com/en/users/elsie-herberstein,fr,Aidez-nous à faire vivre un livre dédié à tous les Quasimodo sans toit.
1,https://www.kisskissbankbank.com/en/projects/soutenez-le-projet-caohangan-island-du-cosmic-boat,Soutenez le projet Caohangan Island du Cosmic Boat !,Successful,103,"€5,170","Out of €5,000",06/27/2019,62,,jpeg,12,5.0,600.0,1,12,65,https://www.kisskissbankbank.com/en/users/sandy-mango,en,"Support the Caohagan Island Cosmic Boat Project! 
Art in the service of solidarity project!

"
2,https://www.kisskissbankbank.com/en/projects/rever-les-montagnes,RÊVER LES MONTAGNES,Successful,103,"€3,700","Out of €3,600",06/26/2019,54,,png,7,5.0,500.0,1,13,57,https://www.kisskissbankbank.com/en/users/jonathan-bricheux,fr,"Soutenez un regard sur la Colombie, ses luttes, son histoire, sa culture !"
3,https://www.kisskissbankbank.com/en/projects/silex-faites-du-feu,Silex - Faites du feu !,Successful,108,"€4,334","Out of €4,000",06/26/2019,43,,jpg,9,8.0,1500.0,0,4,44,https://www.kisskissbankbank.com/en/users/thomas-marchal-4,fr,"Silex - Faites du feu !
Samedi 29 juin, un vent incandescent soufflera sur les vieilles pierres du site des Fours à Chaux !"
4,https://www.kisskissbankbank.com/en/projects/democrazies-un-frenchie-au-coeur-de-la-campagne-de-bernie-sanders,Democrazies : A Frenchie inside Bernie Sanders campaign,Successful,206,"€8,248","Out of €4,000",06/26/2019,265,,png,8,5.0,1000.0,2,19,270,https://www.kisskissbankbank.com/en/users/clement-pairot,en,"How 2016 democratic failure happened, and what it teaches us for 2020.
Let’s fund the translation of the book into English & reach more ppl"
5,https://www.kisskissbankbank.com/en/projects/le-film-de-tajamul-tajamul-s-movie,Le Film de Tajamul / Tajamul's Movie,Successful,113,"€11,271","Out of €10,000",06/26/2019,263,,png,7,5.0,500.0,0,35,270,https://www.kisskissbankbank.com/en/users/domchoiz,en,"A documentary by D. Choisy about Tajamul, a former young migrant. The movie is about his journey through 10 countries, from France to Kabul."
6,https://www.kisskissbankbank.com/en/projects/en-route-pour-avignon--2,"""En route pour Avignon!""",Successful,101,"€3,550","Out of €3,500",06/26/2019,47,,jpg,7,10.0,150.0,5,7,48,https://www.kisskissbankbank.com/en/users/cie-track,fr,Jouer au festival d'Avignon est un enjeu artistique & professionnel déterminant pour notre compagnie. Aidez-nous à relever ce défi !
7,https://www.kisskissbankbank.com/en/projects/lancement-de-l-herboristerie-simplement-partenaire-de-votre-bien-etre,"Lancement de l'herboristerie ""Simplement"" partenaire de votre bien-être !",Successful,117,"€3,502","Out of €3,000",06/25/2019,49,,jpg,7,10.0,200.0,2,16,53,https://www.kisskissbankbank.com/en/users/laurence-raverdy,fr,"Ensemble vers ""Simplement""..."
8,https://www.kisskissbankbank.com/en/projects/la-belle-verte-fabrication-artisanale-de-cosmetiques-naturels,"La Belle Verte, fabrication artisanale de cosmétiques naturels",Successful,100,"€7,011","Out of €7,000",06/25/2019,56,,jpg,9,1.0,250.0,11,19,66,https://www.kisskissbankbank.com/en/users/la-belle-verte--2,fr,"Participez au financement de ma gamme de cosmétiques naturels et artisanaux, élaborée en Normandie à partir de produits 100% Français !!"
9,https://www.kisskissbankbank.com/en/projects/retro-une-serie-originale-artous,RÉTRO - une série originale ARTOUS,Successful,110,"€3,290","Out of €3,000",06/25/2019,71,,gif,4,10.0,100.0,0,9,77,https://www.kisskissbankbank.com/en/users/artous,fr,"Paris, 1992, ils sont deux jeunes artistes, ils sont fauchés, ils ne seront pas les stars de demain mais ils vont les croiser..."
