,pro_link,title,status,percentage_fund,funded,target,end_date,backers,subcategory,thumbnail_type,number_rewards,min_price,max_price,num_news,num_comments,num_contributions,creater_link,language,short_des
0,https://www.kisskissbankbank.com/en/projects/grandir-sur-scene,Grandir sur scène,Successful,205,"€102,622","Out of €50,000",01/14/2020,207,Health and Handicap,jpg,10,15.0,12000.0,3,28,211,https://www.kisskissbankbank.com/en/users/opera-comique,fr,Soutenons leurs premiers pas à la Maîtrise Populaire de l’Opéra Comique 
1,https://www.kisskissbankbank.com/en/projects/projet-holga-circle-48,"Projet Photo "" Holga circle 48""",Successful,113,"€3,400","Out of €3,000",01/13/2020,49,,jpg,9,5.0,800.0,0,3,51,https://www.kisskissbankbank.com/en/users/fabien-ruyssen,fr,Aidez a la création d’un projet vidéo à base de photos Argentiques !
2,https://www.kisskissbankbank.com/en/projects/mode-matieres-premieres,Matières Premières - Changeons de MO(N)DE,Successful,108,"€17,320","Out of €16,000",01/13/2020,67,"Local Development,French manufacturing",jpg,10,10.0,700.0,10,11,71,https://www.kisskissbankbank.com/en/users/matieres-premieres,fr,Rendons nos vêtements plus éco-responsables et solidaires ! 
3,https://www.kisskissbankbank.com/en/projects/happy-once-dead-court-metrage-2,Happy once dead - Court Métrage,Successful,106,"€3,581","Out of €3,380",01/13/2020,33,"Health and Handicap,Indie",jpg,6,10.0,1000.0,4,4,38,https://www.kisskissbankbank.com/en/users/gaufrette-films,fr,Soutenez la production de notre nouveau court-métrage !
4,https://www.kisskissbankbank.com/en/projects/souffle-sabrina-ould-hammouda,Souffle,Successful,124,"€3,705","Out of €3,000",01/12/2020,71,,jpg,5,5.0,150.0,5,14,76,https://www.kisskissbankbank.com/en/users/sabrina-ould-hammouda,fr,"""Nous naissons par une inspiration, nous mourrons par une dernière expiration. Entre deux, la vie voit défiler un cortège de souffles."" C.B
"
5,https://www.kisskissbankbank.com/en/projects/aidez-benoit-a-realiser-une-traversee-de-l-atlantique-a-la-voile-et-en-course,Aidez Benoit à réaliser une course transatlantique à la voile,Successful,106,"€5,300","Out of €5,000",01/12/2020,59,,jpg,8,10.0,1000.0,0,20,60,https://www.kisskissbankbank.com/en/users/benoit-boucher,fr,Soutenez Benoit pour la Transquadra 2020
6,https://www.kisskissbankbank.com/en/projects/horizon-sport-eduquer-et-integrer,Horizon Sport - Eduquer et intégrer par le sport,Successful,102,"€4,100","Out of €4,000",01/12/2020,52,"Feminism,International solidarity",png,5,5.0,100.0,0,8,53,https://www.kisskissbankbank.com/en/users/antoine-fournier,fr,Convaincu du caractère social et intégrateur du sport ? Venez soutenir Horizon Sport 2020
7,https://www.kisskissbankbank.com/en/projects/adam-dix-in-search-of-the-author,Adam Dix :  In search of the author,Successful,103,"€4,140","Out of €4,000",01/11/2020,60,,jpg,7,5.0,200.0,0,14,61,https://www.kisskissbankbank.com/en/users/nina-degraeve,en,"Finance the documentary film ""In search of the author"" about the London painter Adam Dix."
8,https://www.kisskissbankbank.com/en/projects/opkweekserre-voor-bioboerderij-lincelam,Nursery greenhouse for Lincelam organic farm,Successful,103,"€9,820","Out of €9,500",01/11/2020,90,"Organic,Biodiversity,Animal Welfare",JPG,10,5.0,1500.0,0,14,96,https://www.kisskissbankbank.com/en/users/bert-samyn,fr,Help our farm to an even more sustainable future!
9,https://www.kisskissbankbank.com/en/projects/transat-jacques-vabre-2021-pourquoi-pas-nous,Transat Jacques Vabre 2021 - Why it wouldn't be us? ?,Successful,110,"€10,999","Out of €10,000",01/13/2021,106,,jpg,6,10.0,1000.0,4,18,109,https://www.kisskissbankbank.com/en/users/engue-vic-sailing,en,"A DREAM, TWO FRIENDS ... AND YOU - Challenge the ocean at our side by helping us reach the starting line!"
10,https://www.kisskissbankbank.com/en/projects/pisciculture-normand-truites-produits-locaux-de-qualite-en-circuit-court,"Pisciculture Normand' Truites : produits locaux, de qualité, en circuit court",Successful,114,"€4,540","Out of €4,000",01/13/2021,83,Local Development,jpeg,4,6.0,50.0,0,11,87,https://www.kisskissbankbank.com/en/users/adelie-martin-wagner,fr,"Des  truites  normand ... normandes ... Normandie !
Un circuit court à renforcer !
Des produits transformés de façon artisanale !"
11,https://www.kisskissbankbank.com/en/projects/levolcan,Le Volcan needs you !,Successful,180,"€14,400","Out of €8,000",01/13/2021,312,"Local Development,Indie",png,18,3.0,1000.0,6,41,372,https://www.kisskissbankbank.com/en/users/steven-monteau-4313f0b8-843f-4aed-a539-4bbca784d2cb,no,Soutenez le projet sur KissKissBankBank !
12,https://www.kisskissbankbank.com/en/projects/table-boulangerie-engagee,"Cassava, table & boulangerie artisanale engagée",Successful,106,"€4,225","Out of €4,000",01/12/2021,42,"Organic,Locavore,Local Development",png,8,10.0,400.0,1,16,46,https://www.kisskissbankbank.com/en/users/valerie-lucas-399ca103-b417-455e-aa2f-a510af01e378,fr,Participez à la naissance de Cassava à la Réunion! Le mariage d'une boulangerie artisanale au levain et d'une table éco-responsable
