,pro_link,title,status,percentage_fund,funded,target,end_date,backers,subcategory,thumbnail_type,number_rewards,min_price,max_price,num_news,num_comments,num_contributions,creater_link,language,short_des
0,https://www.kisskissbankbank.com/en/projects/transat-jacques-vabre-2021-pourquoi-pas-nous,Transat Jacques Vabre 2021 - Why it wouldn't be us? ?,Successful,110,"€10,999","Out of €10,000",01/13/2021,106,,jpg,6,10.0,1000.0,4,18,109,https://www.kisskissbankbank.com/en/users/engue-vic-sailing,en,"A DREAM, TWO FRIENDS ... AND YOU - Challenge the ocean at our side by helping us reach the starting line!"
1,https://www.kisskissbankbank.com/en/projects/pisciculture-normand-truites-produits-locaux-de-qualite-en-circuit-court,"Pisciculture Normand' Truites : produits locaux, de qualité, en circuit court",Successful,114,"€4,540","Out of €4,000",01/13/2021,83,Local Development,jpeg,4,6.0,50.0,0,11,87,https://www.kisskissbankbank.com/en/users/adelie-martin-wagner,fr,"Des  truites  normand ... normandes ... Normandie !
Un circuit court à renforcer !
Des produits transformés de façon artisanale !"
2,https://www.kisskissbankbank.com/en/projects/levolcan,Le Volcan needs you !,Successful,180,"€14,400","Out of €8,000",01/13/2021,312,"Local Development,Indie",png,18,3.0,1000.0,6,41,372,https://www.kisskissbankbank.com/en/users/steven-monteau-4313f0b8-843f-4aed-a539-4bbca784d2cb,hr,Soutenez le projet sur KissKissBankBank !
3,https://www.kisskissbankbank.com/en/projects/table-boulangerie-engagee,"Cassava, table & boulangerie artisanale engagée",Successful,106,"€4,225","Out of €4,000",01/12/2021,42,"Organic,Locavore,Local Development",png,8,10.0,400.0,1,16,46,https://www.kisskissbankbank.com/en/users/valerie-lucas-399ca103-b417-455e-aa2f-a510af01e378,fr,Participez à la naissance de Cassava à la Réunion! Le mariage d'une boulangerie artisanale au levain et d'une table éco-responsable
4,https://www.kisskissbankbank.com/en/projects/ibiza-horse-valley,IBIZA HORSE VALLEY,Successful,104,"€20,880","Out of €20,000",01/12/2021,175,Animal Welfare,png,4,10.0,500.0,6,71,190,https://www.kisskissbankbank.com/en/users/jean-patrick-capdevielle,fr,"Sauvons ensemble ""Ibiza Horse Valley"", le sanctuaire des chevaux libres"
5,https://www.kisskissbankbank.com/en/projects/ob2,ENREGISTREMENT DE L'ALBUM OB2 GREGORY OTT ET VINCENT BIDAL,Successful,108,"€10,750","Out of €10,000",01/12/2021,211,Indie,jpg,7,10.0,500.0,0,53,222,https://www.kisskissbankbank.com/en/users/vincent-bidal,hr,Soutenez le projet sur KissKissBankBank !
6,https://www.kisskissbankbank.com/en/projects/playschool-l-album-la-garderie,Playschool l'album : LA GARDERIE,Successful,120,"€3,595","Out of €3,000",01/12/2021,95,Indie,jpg,7,10.0,1000.0,4,22,98,https://www.kisskissbankbank.com/en/users/emmanuel-olsson,fr,"Collectif d’artistes, Playschool a besoin de vous pour financer la sortie de l'album ""La garderie"" et produire un beau clip."
7,https://www.kisskissbankbank.com/en/projects/sick16,S!CK soutient l'indépendance avec le double-numéro Gremlins,Successful,876,876 pre-orders,Out of 100,01/12/2021,312,"French manufacturing,Independent media",gif,12,14.0,225.0,10,41,325,https://www.kisskissbankbank.com/en/users/yoan-villars,fr,"164 pages, 2 couvertures et 0 publicité !"
8,https://www.kisskissbankbank.com/en/projects/teaserlappat,"TEASER Long-métrage ""L'APPÂT""",Successful,169,"€3,642","Out of €2,160",01/11/2021,62,"Anti racism,International solidarity,Independent media",jpg,5,5.0,80.0,0,11,64,https://www.kisskissbankbank.com/en/users/teaser-appat,en,"SOUTENEZ LE TOURNAGE DU TEASER DU LONG-MÉTRAGE ""L'APPÂT""."
9,https://www.kisskissbankbank.com/en/projects/sophie-destination-ironman-hawaii,Sophie destination Ironman Hawaii,Successful,103,"€5,160","Out of €5,000",05/18/2019,73,,jpeg,9,10.0,500.0,0,15,75,https://www.kisskissbankbank.com/en/users/sophie-sauvain,fr,Road to Kona !! Aidez-moi à aller au bout de cette expérience ! 
10,https://www.kisskissbankbank.com/en/projects/le-plancher-des-vaches,LE PLANCHER DES VACHES,Successful,239,"€14,324","Out of €6,000",05/18/2019,280,,jpg,8,5.0,300.0,8,40,286,https://www.kisskissbankbank.com/en/users/jean-paul-nouvel,en,Objectif 250%
11,https://www.kisskissbankbank.com/en/projects/auberge-aux-4-vents,Auberge aux 4 vents,Successful,112,"€8,995","Out of €8,000",05/18/2019,92,,JPG,15,5.0,1200.0,8,17,95,https://www.kisskissbankbank.com/en/users/baptiste-et-cindy-bouvier-ballet-et-goncalves,fr,"Aidez l'Auberge Aux 4 Vents à se métamorphoser et se développer pour vous héberger dans un lieu paisible, devant une vue imprenable !"
12,https://www.kisskissbankbank.com/en/projects/re-wine-d,re[WINE]d,Successful,120,"€9,560","Out of €8,000",05/18/2019,159,,png,8,10.0,1000.0,5,34,162,https://www.kisskissbankbank.com/en/users/emeline-mace-alan-floc-h,en,"Whaouu GOAL achieved! You are astounding! But you are so lucky, There are still some days to be part of our campaign ! "
13,https://www.kisskissbankbank.com/en/projects/digital-tailors,Digital Tailors,Successful,103,"€3,100","Out of €3,000",05/18/2019,19,,jpg,12,5.0,310.0,1,2,26,https://www.kisskissbankbank.com/en/users/digital-tailors,fr,"Aider-nous à tranformer notre reflexion en ""success story""!"
14,https://www.kisskissbankbank.com/en/projects/kiwa-korean-coffee-shop,Kiwa - Korean Coffee Shop,Successful,102,"€12,275","Out of €12,000",05/18/2019,147,,jpg,9,5.0,500.0,5,20,158,https://www.kisskissbankbank.com/en/users/gregory-trouillet,hr,Soutenez le projet sur KissKissBankBank !
15,https://www.kisskissbankbank.com/en/projects/jarditerre,Arboriculture diversifiée bio,Successful,116,"€6,965","Out of €6,000",05/18/2019,89,,jpg,5,5.0,150.0,31,15,90,https://www.kisskissbankbank.com/en/users/marcetsalome-gmail-com-marcetsalome,fr,Transformons ensemble un terrain en jardin fruitier.
16,https://www.kisskissbankbank.com/en/projects/cordees-de-trail,CORDEES DE TRAIL,Successful,115,"€4,610","Out of €4,000",05/18/2019,52,,jpg,7,10.0,800.0,3,11,52,https://www.kisskissbankbank.com/en/users/cordeesdetrail,fr,Aidez-nous à courir 4 ultra-trails pour que des enfants en rémission de cancer partent se reconstruire avec « A chacun son Everest » 
17,https://www.kisskissbankbank.com/en/projects/sakebon-french-cocktail,sakébon : French Cocktail !,Successful,102,"€5,100","Out of €5,000",05/18/2019,44,,png,9,10.0,1000.0,0,9,50,https://www.kisskissbankbank.com/en/users/bernard-dewaele,fr,"Participez à la création d'un nouveau cocktail innovant, fabriqué en France, à base de saké et de fruits, c'est sakébon !!!"
18,https://www.kisskissbankbank.com/en/projects/madame-se-livre,Madame se livre,Successful,143,"€7,165","Out of €5,000",05/18/2019,118,,jpg,10,10.0,1200.0,0,22,119,https://www.kisskissbankbank.com/en/users/h-artpon-madame,fr,"Soutenez ""Madame se livre"", la première monographie de l'artiste urbaine et contemporaine Madame, publiée aux éditions h'artpon."
19,https://www.kisskissbankbank.com/en/projects/les-beautes-de-proximite,Les beautés de proximité,Successful,102,"€6,621","Out of €6,500",05/17/2019,113,,jpg,7,10.0,500.0,31,25,119,https://www.kisskissbankbank.com/en/users/christophe-lartige,fr,"Révéler, partager les beautés de proximité, sensibiliser à leur protection, les offrir aux yeux de ceux qui en ont besoin"
20,https://www.kisskissbankbank.com/en/projects/tatado-mon-premier-sac-a-dos,"Tatado, mon premier sac à dos",Successful,163,"€4,070","Out of €2,500",05/17/2019,91,,jpg,6,2.0,150.0,3,12,93,https://www.kisskissbankbank.com/en/users/tatado,fr,"Soutenez Tatado pour le lancement de son ""premier sac d'ados!"""
21,https://www.kisskissbankbank.com/en/projects/cooking-viaje,CooKing viaje,Successful,102,"€5,078","Out of €5,000",05/17/2019,56,,png,5,10.0,100.0,0,5,63,https://www.kisskissbankbank.com/en/users/celine-terrand,fr,Passionnés de cuisine et de voyage.... Aidez-nous à lancer notre propre livre de recettes de l'Amérique !
22,https://www.kisskissbankbank.com/en/projects/ti-racoonteur-votre-magazine-jeunesse,"Ti racoonteur, votre magazine jeunesse",Successful,103,"€5,155","Out of €5,000",05/17/2019,87,,jpg,9,5.0,1000.0,0,6,94,https://www.kisskissbankbank.com/en/users/ti-racoonteur-magazine,fr,Découvrir les Antilles françaises à travers un magazine de presse éveil c’est possible! Soutenez la production de Ti racoonteur. 
23,https://www.kisskissbankbank.com/en/projects/redonnons-vie-au-theatre-le-bourvil,Redonnons vie au théâtre Le Bourvil,Successful,104,"€3,110","Out of €3,000",05/17/2019,51,,JPG,9,5.0,1500.0,0,5,51,https://www.kisskissbankbank.com/en/users/sebastien-toustou,fr,"Soutenez une équipe de comédiens qui redonnent vie après 4 ans de fermeture au Bourvil, théâtre de quartier chaleureux !"
24,https://www.kisskissbankbank.com/en/projects/michel-restaurant-levantin-a-lille,Michel - Restaurant levantin à Lille,Successful,100,"€5,005","Out of €5,000",05/17/2019,61,,png,9,10.0,1500.0,0,2,64,https://www.kisskissbankbank.com/en/users/paul-emile-hanna,fr,Faites d'une pierre deux coups : soutenez Michel - concept inédit à Lille - et soulagez votre estomac !
25,https://www.kisskissbankbank.com/en/projects/les-grands-chevaux,Les Grands Chevaux,Successful,110,"€3,867","Out of €3,500",05/17/2019,56,,png,7,10.0,1000.0,0,6,56,https://www.kisskissbankbank.com/en/users/pierre-nicolas-durand,de,"Soutenez ""Les Grands Chevaux"" sur KissKissBankBank !"
26,https://www.kisskissbankbank.com/en/projects/l-ecole-communale-de-silly-reve-d-inviter-un-cirque-a-l-ecole,L'école communale de Silly rêve d'inviter un cirque à l'école!,Successful,105,"€4,190","Out of €4,000",05/16/2019,89,,png,5,15.0,250.0,0,5,103,https://www.kisskissbankbank.com/en/users/association-des-parents-d-eleve-de-l-ecole-communale,fr,Aidez nous à réaliser notre rêve !
27,https://www.kisskissbankbank.com/en/projects/oliveraie-permaculture,Oliveraie Permaculture,Successful,127,"€3,180","Out of €2,500",05/17/2019,35,,JPG,6,10.0,200.0,0,12,40,https://www.kisskissbankbank.com/en/users/oliveraie-permaculture,fr,Mettons-nous au service de la nature plutôt que de l’asservir.
28,https://www.kisskissbankbank.com/en/projects/les-petits-heros-du-quotidien,Les petits héros du quotidien,Successful,102,"€4,300","Out of €4,200",05/16/2019,44,,jpg,8,10.0,500.0,0,12,45,https://www.kisskissbankbank.com/en/users/efevode-blec,fr,Aidez-moi à faire de vous des héros!
29,https://www.kisskissbankbank.com/en/projects/les-formettes,Les Formettes,Successful,112,"€11,218","Out of €10,000",05/16/2019,95,,jpg,16,8.0,1000.0,3,14,105,https://www.kisskissbankbank.com/en/users/agathe-cornet-vernet,fr,Les Formettes une nouvelle méthode de dessin pour tous qui vous rend plus créatif et plus heureux! 
30,https://www.kisskissbankbank.com/en/projects/album-cool-jazz-katz,Album Cool Jazz Katz,Successful,123,"€4,320","Out of €3,500",05/15/2019,77,,png,4,15.0,1000.0,0,10,78,https://www.kisskissbankbank.com/en/users/l-k--3,fr,"Vous pouvez soutenir la production du dernier disque de Laurent Katz, Cool Jazz Katz."
31,https://www.kisskissbankbank.com/en/projects/tales-from-planet-9-cobra-fantastic-s-first-ep,Tales From Planet 9 - Cobra Fantastic's first EP !,Successful,101,"€5,051","Out of €5,000",05/15/2019,76,,jpg,16,15.0,1500.0,0,9,86,https://www.kisskissbankbank.com/en/users/david-garlitz-2,en,Help Cobra Fantastic liquefy the minds of the human race and funkabopulate planet Earth with their secret weapon : a new EP!!!
32,https://www.kisskissbankbank.com/en/projects/un-chapiteau-pour-fuma-che-nduma,A circus tent for Fuma che 'Nduma!,Successful,101,"€16,090","Out of €16,000",05/15/2019,259,,png,16,5.0,800.0,1,65,274,https://www.kisskissbankbank.com/en/users/fuma-che-nduma,en,Back the project on KissKissBankBank!
33,https://www.kisskissbankbank.com/en/projects/space-battle-academy-centre-de-realite-virtuelle,Space Battle Academy (centre de réalité virtuelle),Successful,104,"€20,805","Out of €20,000",05/14/2019,81,,gif,10,5.0,500.0,5,12,84,https://www.kisskissbankbank.com/en/users/nicolas-delpart,fr,"Soutenez notre projet unique ! Cinéma, escapes room et la réalité virtuelle enfin réunis dans une seule aventure dont vous serez les héros !"
34,https://www.kisskissbankbank.com/en/projects/unite-clinique-court-metrage--2,UNITÉ CLINIQUE Court métrage,Successful,100,"€3,000","Out of €3,000",05/14/2019,28,,PNG,8,10.0,500.0,0,9,31,https://www.kisskissbankbank.com/en/users/jean-paul-combelles,en,SOUTIENNENT CE PROJET  
35,https://www.kisskissbankbank.com/en/projects/une-fourmi-du-donjon-s-est-enfuie,Une fourmi du donjon s'est enfuie ...,Successful,216,"€10,807","Out of €5,000",05/14/2019,43,,jpg,8,10.0,1000.0,6,7,43,https://www.kisskissbankbank.com/en/users/centre-d-art-les-3-cha,fr,"Soyez FOURMIdables ! 

Aidez-nous à réunir les deux fourmis monumentales pour que nous puissions les acquérir... "
36,https://www.kisskissbankbank.com/en/projects/les-gourmandises-de-celinou,Les Gourmandises de Célinou,Successful,150,"€3,746","Out of €2,500",05/14/2019,55,,png,6,10.0,215.0,0,7,55,https://www.kisskissbankbank.com/en/users/celine-edde,fr,"Pourquoi nos bébés n'auraient-ils pas droit, eux aussi, à des biscuits gourmands et sains ? Éduquons bébé avec le meilleur des goûters !"
37,https://www.kisskissbankbank.com/en/projects/premiere-monographie-de-sarah-jerome,Première monographie de Sarah Jérôme,Successful,136,"€10,902","Out of €8,000",05/13/2019,120,,jpg,7,33.0,1500.0,2,27,121,https://www.kisskissbankbank.com/en/users/sarah-jerome,fr,Participez à l’édition de la première monographie de Sarah Jérôme
38,https://www.kisskissbankbank.com/en/projects/sand-fabrik-la-plage-aux-portes-de-paris,Sand Fabrik : La plage aux portes de Paris !,Successful,165,"€16,544","Out of €10,000",05/13/2019,228,,gif,15,10.0,4750.0,3,61,238,https://www.kisskissbankbank.com/en/users/sand-fabrik,fr,Participez à la création de la première plage intérieure d'Île-de-France et bénéficiez d'offres et cadeaux exceptionnels :)
39,https://www.kisskissbankbank.com/en/projects/la-turbine-coop-explorons-un-autre-numerique-a-grenoble,"La Turbine.coop, explorons un autre numérique à Grenoble !",Successful,111,"€6,655","Out of €6,000",05/13/2019,124,,png,10,5.0,500.0,4,9,124,https://www.kisskissbankbank.com/en/users/la-turbine--2,fr,La Turbine.coop : Explorons un autre numérique à Grenoble !
40,https://www.kisskissbankbank.com/en/projects/ici-meme-lance-une-sardine-a-la-mer,Ici Même lance UNE SARDINE À LA MER,Successful,448,"€26,880","Out of €6,000",05/13/2019,780,,gif,10,5.0,300.0,5,41,785,https://www.kisskissbankbank.com/en/users/ici-meme--2,fr,Embarquez avec nous dans l'aventure du nouveau Guillaume Long !
41,https://www.kisskissbankbank.com/en/projects/by-ninette,by Ninette,Successful,123,"€6,150","Out of €5,000",05/11/2019,49,,PNG,8,5.0,350.0,2,14,51,https://www.kisskissbankbank.com/en/users/ervee-payan-quintin,fr,"Aidez-nous à créer une collection de sacs et accessoires Vegan ""tout végétal"""
42,https://www.kisskissbankbank.com/en/projects/place-hubert-mounier,Place Hubert Mounier,Successful,118,"€11,840","Out of €10,000",05/11/2019,259,,png,10,10.0,300.0,1,50,265,https://www.kisskissbankbank.com/en/users/stardust--5,fr,Un album musical collectif de la scène lyonnaise en hommage au fondateur de l’Affaire Louis' Trio 
