,pro_link,title,status,percentage_fund,funded,target,end_date,backers,subcategory,thumbnail_type,number_rewards,min_price,max_price,num_news,num_comments,num_contributions,creater_link,language,short_des
0,https://www.kisskissbankbank.com/en/projects/restes-d-enfance,Restes d'enfance...souvenirs et recettes zéro gaspi des auteurs,Successful,102,"€11,236","Out of €11,000",03/20/2020,240,"Organic,Indie",jpg,14,5.0,1300.0,1,26,245,https://www.kisskissbankbank.com/en/users/boris-tavernier,fr,"Pré-commandez ""Restes d'enfance..."" souvenirs culinaires et recettes zéro-gaspi des auteurs, exclusivement sur kisskissbankbank !"
1,https://www.kisskissbankbank.com/en/projects/thedramatix-ep,THE DRAMATIX Premier EP !!!,Successful,100,"€3,000","Out of €3,000",03/20/2020,41,Indie,jpg,6,15.0,150.0,0,1,44,https://www.kisskissbankbank.com/en/users/bett-betty,fr,Premier EP THE DRAMATIX !!! Ton soutien pour THE FANTASTIC VINYL !
2,https://www.kisskissbankbank.com/en/projects/j-irai-voter-pour-nous-le-film,J'IRAI VOTER POUR NOUS - Le film,Successful,142,"€21,230","Out of €15,000",03/19/2020,263,,png,7,10.0,2500.0,6,31,271,https://www.kisskissbankbank.com/en/users/actioncommune,de,ENGAGEZ-VOUS POUR LA DÉMOCRATIE DIRECTE !
3,https://www.kisskissbankbank.com/en/projects/tempura-magazine,"TEMPURA, le nouveau magazine trimestriel sur les cultures du Japon",Successful,316,"€63,247","Out of €20,000",03/19/2020,"1,422",Independent media,jpg,2,15.0,55.0,6,140,1439,https://www.kisskissbankbank.com/en/users/tempura-magazine,fr,"Soutenez TEMPURA, le nouveau magazine trimestriel sur les cultures du Japon !"
4,https://www.kisskissbankbank.com/en/projects/rehab,Rehab - Le mobilier qui nettoie l'océan (parrainé par Roland Jourdain),Successful,209,"€14,658","Out of €7,000",03/18/2020,199,"Zero waste,Recycling,French manufacturing",gif,10,8.0,1000.0,8,33,201,https://www.kisskissbankbank.com/en/users/rehab,fr,"Rehab conçoit des objets qui ont du sens, et aspire à désintoxiquer l’océan et la société du fléau nommé plastique."
5,https://www.kisskissbankbank.com/en/projects/expanding-universe-quintet,CD Expanding Universe Quintet,Successful,102,"€4,605","Out of €4,500",03/18/2020,49,Indie,jpg,8,5.0,300.0,0,12,54,https://www.kisskissbankbank.com/en/users/michael-alizon,fr,Soutenez la réalisation du premier CD de Expanding Universe Quintet
6,https://www.kisskissbankbank.com/en/projects/restaurons-la-porte-romane-et-le-cloitre-de-l-ile-barbe,RESTAURONS LA PORTE ROMANE ET LE CLOÎTRE DE L'ILE BARBE,Successful,370,"€14,815","Out of €4,000",03/17/2020,100,"Local Development,Indie",jpg,9,10.0,900.0,46,29,116,https://www.kisskissbankbank.com/en/users/la-prevote,fi,Soutenez le projet sur KissKissBankBank !
7,https://www.kisskissbankbank.com/en/projects/aidez-nous-a-finaliser-le-financement-de-votre-multirig-training-orc-spartan,Aidez nous à finaliser le financement de votre Multi-rig OCR training,Successful,104,"€4,700","Out of €4,500",03/17/2020,57,,jpg,8,10.0,1000.0,1,9,58,https://www.kisskissbankbank.com/en/users/association-spartcamp,fr,"Soutenez le projet de l'association SPARTCAMP ! 
Cette Multi-Rig à été fabriquée pour vous ! Et elle arrive sur le terrain au printemps !"
8,https://www.kisskissbankbank.com/en/projects/etc-ma-nouvelle-collection,MY NEW COLLECTION,Successful,112,"€3,348","Out of €3,000",03/16/2020,34,"Fair Trade,French manufacturing",jpg,8,10.0,500.0,0,8,34,https://www.kisskissbankbank.com/en/users/agnes-faess,en,LIFE IN JEANS
9,https://www.kisskissbankbank.com/en/projects/un-toit-pour-nos-tetes-vertes,Un toit pour nos têtes vertes !,Successful,106,"€5,306","Out of €5,000",03/16/2020,95,"Locavore,Indie",jpg,7,5.0,250.0,5,21,98,https://www.kisskissbankbank.com/en/users/le-jardin-des-cedres,fr,Participez à notre projet de serre pour protéger nos légumes !
10,https://www.kisskissbankbank.com/en/projects/centre-de-yoga-kundalini-saadh-sangat,Centre de Yoga Kundalini Saadh Sangat,Successful,101,"€3,530","Out of €3,500",03/16/2020,32,,PNG,6,25.0,1000.0,1,6,33,https://www.kisskissbankbank.com/en/users/har-atma-kaur,fr,"Soutenez le Centre de Yoga Kundalini Saadh Sangat, siège de la Fédération française de Kundalini Yoga à Paris 10 !"
11,https://www.kisskissbankbank.com/en/projects/1kit-1sourire,1kit1sourire,Successful,121,"€3,636","Out of €3,000",03/16/2020,107,"Local Development,International solidarity",png,5,1.0,100.0,0,6,113,https://www.kisskissbankbank.com/en/users/1-kit-1-sourire,fr, Ensemble nous sommes solidaires ! 
12,https://www.kisskissbankbank.com/en/projects/poesie-davantage,Poésie & davantage,Successful,116,"€4,070","Out of €3,500",03/16/2020,72,Local Development,jpg,7,10.0,350.0,1,9,79,https://www.kisskissbankbank.com/en/users/association-salon-du-livre,fr,"Festival ""Poésie & Davantage"""
13,https://www.kisskissbankbank.com/en/projects/repulpons-nos-dechets-avec-repulp,La cup par Repulp à base de déchets d'agrumes !,Successful,162,"€12,981","Out of €8,000",03/16/2020,307,"Recycling,French manufacturing",gif,10,10.0,450.0,6,64,311,https://www.kisskissbankbank.com/en/users/repulp,fr,Soutenez le projet Repulp - La cup à base de déchets d'agrumes.
