,pro_link,price,num_backers,has_media
0,https://www.kisskissbankbank.com/en/projects/kazek-dit-le-cosaque,5.0,0,True
1,https://www.kisskissbankbank.com/en/projects/kazek-dit-le-cosaque,10.0,1,True
2,https://www.kisskissbankbank.com/en/projects/kazek-dit-le-cosaque,25.0,12,True
3,https://www.kisskissbankbank.com/en/projects/kazek-dit-le-cosaque,50.0,4,True
4,https://www.kisskissbankbank.com/en/projects/kazek-dit-le-cosaque,75.0,6,True
5,https://www.kisskissbankbank.com/en/projects/kazek-dit-le-cosaque,250.0,5,True
6,https://www.kisskissbankbank.com/en/projects/walk-on-the-moon-nouvel-album-ecstatic,5.0,4,False
7,https://www.kisskissbankbank.com/en/projects/walk-on-the-moon-nouvel-album-ecstatic,15.0,53,False
8,https://www.kisskissbankbank.com/en/projects/walk-on-the-moon-nouvel-album-ecstatic,20.0,25,False
9,https://www.kisskissbankbank.com/en/projects/walk-on-the-moon-nouvel-album-ecstatic,40.0,30,False
10,https://www.kisskissbankbank.com/en/projects/walk-on-the-moon-nouvel-album-ecstatic,60.0,9,False
11,https://www.kisskissbankbank.com/en/projects/walk-on-the-moon-nouvel-album-ecstatic,100.0,7,False
12,https://www.kisskissbankbank.com/en/projects/walk-on-the-moon-nouvel-album-ecstatic,500.0,1,False
13,https://www.kisskissbankbank.com/en/projects/walk-on-the-moon-nouvel-album-ecstatic,1000.0,1,False
14,https://www.kisskissbankbank.com/en/projects/ecojoko-25-d-economie-d-energie-a-la-maison,30.0,10,True
15,https://www.kisskissbankbank.com/en/projects/ecojoko-25-d-economie-d-energie-a-la-maison,139.0,261,True
16,https://www.kisskissbankbank.com/en/projects/ecojoko-25-d-economie-d-energie-a-la-maison,495.0,7,True
17,https://www.kisskissbankbank.com/en/projects/peertube-a-free-and-federated-video-platform,1.0,239,False
18,https://www.kisskissbankbank.com/en/projects/peertube-a-free-and-federated-video-platform,25.0,480,False
19,https://www.kisskissbankbank.com/en/projects/peertube-a-free-and-federated-video-platform,42.0,271,False
20,https://www.kisskissbankbank.com/en/projects/peertube-a-free-and-federated-video-platform,80.0,125,False
21,https://www.kisskissbankbank.com/en/projects/peertube-a-free-and-federated-video-platform,1000.0,1,False
22,https://www.kisskissbankbank.com/en/projects/peertube-a-free-and-federated-video-platform,2500.0,2,False
23,https://www.kisskissbankbank.com/en/projects/le-piano-voyageur-de-caroline,10.0,1,True
24,https://www.kisskissbankbank.com/en/projects/le-piano-voyageur-de-caroline,20.0,8,True
25,https://www.kisskissbankbank.com/en/projects/le-piano-voyageur-de-caroline,50.0,6,True
26,https://www.kisskissbankbank.com/en/projects/le-piano-voyageur-de-caroline,100.0,8,True
27,https://www.kisskissbankbank.com/en/projects/le-piano-voyageur-de-caroline,200.0,0,True
28,https://www.kisskissbankbank.com/en/projects/le-piano-voyageur-de-caroline,600.0,0,True
29,https://www.kisskissbankbank.com/en/projects/le-piano-voyageur-de-caroline,1000.0,1,True
30,https://www.kisskissbankbank.com/en/projects/new-album-otto-kintet,10.0,2,True
31,https://www.kisskissbankbank.com/en/projects/new-album-otto-kintet,20.0,16,True
32,https://www.kisskissbankbank.com/en/projects/new-album-otto-kintet,30.0,23,True
33,https://www.kisskissbankbank.com/en/projects/new-album-otto-kintet,40.0,7,True
34,https://www.kisskissbankbank.com/en/projects/new-album-otto-kintet,40.0,17,True
35,https://www.kisskissbankbank.com/en/projects/new-album-otto-kintet,50.0,6,True
36,https://www.kisskissbankbank.com/en/projects/new-album-otto-kintet,50.0,4,True
