,pro_link,price,num_backers,has_media
0,https://www.kisskissbankbank.com/en/projects/chiche-se-lance-dans-le-pois-chiche-chocolate,5.0,5,True
1,https://www.kisskissbankbank.com/en/projects/chiche-se-lance-dans-le-pois-chiche-chocolate,15.0,59,True
2,https://www.kisskissbankbank.com/en/projects/chiche-se-lance-dans-le-pois-chiche-chocolate,25.0,83,True
3,https://www.kisskissbankbank.com/en/projects/chiche-se-lance-dans-le-pois-chiche-chocolate,35.0,22,True
4,https://www.kisskissbankbank.com/en/projects/chiche-se-lance-dans-le-pois-chiche-chocolate,50.0,27,True
5,https://www.kisskissbankbank.com/en/projects/chiche-se-lance-dans-le-pois-chiche-chocolate,75.0,18,True
6,https://www.kisskissbankbank.com/en/projects/chiche-se-lance-dans-le-pois-chiche-chocolate,150.0,10,True
7,https://www.kisskissbankbank.com/en/projects/chiche-se-lance-dans-le-pois-chiche-chocolate,250.0,4,True
8,https://www.kisskissbankbank.com/en/projects/chiche-se-lance-dans-le-pois-chiche-chocolate,350.0,3,True
9,https://www.kisskissbankbank.com/en/projects/chiche-se-lance-dans-le-pois-chiche-chocolate,500.0,0,True
10,https://www.kisskissbankbank.com/en/projects/chiche-se-lance-dans-le-pois-chiche-chocolate,1001.0,0,True
11,https://www.kisskissbankbank.com/en/projects/chiche-se-lance-dans-le-pois-chiche-chocolate,5000.0,0,True
12,https://www.kisskissbankbank.com/en/projects/chiche-se-lance-dans-le-pois-chiche-chocolate,10001.0,0,True
13,https://www.kisskissbankbank.com/en/projects/rdv-le-site-qui-appartient-aux-passionnes-d-automobile,5.0,6,True
14,https://www.kisskissbankbank.com/en/projects/rdv-le-site-qui-appartient-aux-passionnes-d-automobile,20.0,17,True
15,https://www.kisskissbankbank.com/en/projects/rdv-le-site-qui-appartient-aux-passionnes-d-automobile,50.0,4,True
16,https://www.kisskissbankbank.com/en/projects/rdv-le-site-qui-appartient-aux-passionnes-d-automobile,100.0,5,True
17,https://www.kisskissbankbank.com/en/projects/la-marche-des-loups,5.0,70,True
18,https://www.kisskissbankbank.com/en/projects/la-marche-des-loups,20.0,88,True
19,https://www.kisskissbankbank.com/en/projects/la-marche-des-loups,200.0,28,True
20,https://www.kisskissbankbank.com/en/projects/balnoir-paris-la-parfaite-petite-robe-noire,30.0,31,True
21,https://www.kisskissbankbank.com/en/projects/balnoir-paris-la-parfaite-petite-robe-noire,50.0,9,True
22,https://www.kisskissbankbank.com/en/projects/balnoir-paris-la-parfaite-petite-robe-noire,150.0,11,True
23,https://www.kisskissbankbank.com/en/projects/balnoir-paris-la-parfaite-petite-robe-noire,160.0,20,True
24,https://www.kisskissbankbank.com/en/projects/balnoir-paris-la-parfaite-petite-robe-noire,200.0,21,True
25,https://www.kisskissbankbank.com/en/projects/balnoir-paris-la-parfaite-petite-robe-noire,220.0,17,True
26,https://www.kisskissbankbank.com/en/projects/balnoir-paris-la-parfaite-petite-robe-noire,300.0,2,True
27,https://www.kisskissbankbank.com/en/projects/balnoir-paris-la-parfaite-petite-robe-noire,380.0,0,True
28,https://www.kisskissbankbank.com/en/projects/balnoir-paris-la-parfaite-petite-robe-noire,500.0,0,True
29,https://www.kisskissbankbank.com/en/projects/balnoir-paris-la-parfaite-petite-robe-noire,1500.0,0,True
30,https://www.kisskissbankbank.com/en/projects/balnoir-paris-la-parfaite-petite-robe-noire,140.0,3,True
31,https://www.kisskissbankbank.com/en/projects/healing-hearts-une-histoire-de-coeurs,5.0,13,True
32,https://www.kisskissbankbank.com/en/projects/healing-hearts-une-histoire-de-coeurs,20.0,65,True
33,https://www.kisskissbankbank.com/en/projects/healing-hearts-une-histoire-de-coeurs,40.0,13,True
34,https://www.kisskissbankbank.com/en/projects/healing-hearts-une-histoire-de-coeurs,50.0,26,True
35,https://www.kisskissbankbank.com/en/projects/healing-hearts-une-histoire-de-coeurs,70.0,7,True
36,https://www.kisskissbankbank.com/en/projects/healing-hearts-une-histoire-de-coeurs,100.0,30,True
37,https://www.kisskissbankbank.com/en/projects/healing-hearts-une-histoire-de-coeurs,150.0,8,True
38,https://www.kisskissbankbank.com/en/projects/healing-hearts-une-histoire-de-coeurs,250.0,2,True
39,https://www.kisskissbankbank.com/en/projects/healing-hearts-une-histoire-de-coeurs,350.0,3,True
40,https://www.kisskissbankbank.com/en/projects/healing-hearts-une-histoire-de-coeurs,750.0,1,True
41,https://www.kisskissbankbank.com/en/projects/healing-hearts-une-histoire-de-coeurs,1200.0,1,True
42,https://www.kisskissbankbank.com/en/projects/le-hangar-gym--2,20.0,6,True
43,https://www.kisskissbankbank.com/en/projects/le-hangar-gym--2,40.0,12,True
44,https://www.kisskissbankbank.com/en/projects/le-hangar-gym--2,100.0,28,True
45,https://www.kisskissbankbank.com/en/projects/le-hangar-gym--2,150.0,9,True
46,https://www.kisskissbankbank.com/en/projects/le-hangar-gym--2,280.0,1,True
47,https://www.kisskissbankbank.com/en/projects/le-hangar-gym--2,460.0,3,True
48,https://www.kisskissbankbank.com/en/projects/le-hangar-gym--2,1000.0,1,True
49,https://www.kisskissbankbank.com/en/projects/memories-of-murder-l-edition-vinyle-de-la-musique-du-film-par-taro-iwashiro,40.0,12,True
50,https://www.kisskissbankbank.com/en/projects/memories-of-murder-l-edition-vinyle-de-la-musique-du-film-par-taro-iwashiro,35.0,89,True
51,https://www.kisskissbankbank.com/en/projects/memories-of-murder-l-edition-vinyle-de-la-musique-du-film-par-taro-iwashiro,55.0,24,True
52,https://www.kisskissbankbank.com/en/projects/memories-of-murder-l-edition-vinyle-de-la-musique-du-film-par-taro-iwashiro,70.0,3,True
53,https://www.kisskissbankbank.com/en/projects/memories-of-murder-l-edition-vinyle-de-la-musique-du-film-par-taro-iwashiro,75.0,19,True
54,https://www.kisskissbankbank.com/en/projects/memories-of-murder-l-edition-vinyle-de-la-musique-du-film-par-taro-iwashiro,90.0,6,True
55,https://www.kisskissbankbank.com/en/projects/memories-of-murder-l-edition-vinyle-de-la-musique-du-film-par-taro-iwashiro,90.0,6,True
56,https://www.kisskissbankbank.com/en/projects/memories-of-murder-l-edition-vinyle-de-la-musique-du-film-par-taro-iwashiro,110.0,7,True
57,https://www.kisskissbankbank.com/en/projects/memories-of-murder-l-edition-vinyle-de-la-musique-du-film-par-taro-iwashiro,430.0,3,True
58,https://www.kisskissbankbank.com/en/projects/common-point,10.0,5,True
59,https://www.kisskissbankbank.com/en/projects/common-point,20.0,10,True
60,https://www.kisskissbankbank.com/en/projects/common-point,30.0,2,True
61,https://www.kisskissbankbank.com/en/projects/common-point,40.0,0,True
62,https://www.kisskissbankbank.com/en/projects/common-point,60.0,2,True
63,https://www.kisskissbankbank.com/en/projects/common-point,90.0,2,True
64,https://www.kisskissbankbank.com/en/projects/common-point,200.0,1,True
65,https://www.kisskissbankbank.com/en/projects/common-point,350.0,4,True
66,https://www.kisskissbankbank.com/en/projects/common-point,1000.0,2,True
67,https://www.kisskissbankbank.com/en/projects/un-nouvel-environnement-pour-mon-ecole,5.0,6,True
68,https://www.kisskissbankbank.com/en/projects/un-nouvel-environnement-pour-mon-ecole,15.0,25,True
69,https://www.kisskissbankbank.com/en/projects/un-nouvel-environnement-pour-mon-ecole,25.0,34,True
70,https://www.kisskissbankbank.com/en/projects/un-nouvel-environnement-pour-mon-ecole,35.0,12,True
71,https://www.kisskissbankbank.com/en/projects/un-nouvel-environnement-pour-mon-ecole,55.0,24,True
72,https://www.kisskissbankbank.com/en/projects/un-nouvel-environnement-pour-mon-ecole,75.0,2,True
73,https://www.kisskissbankbank.com/en/projects/un-nouvel-environnement-pour-mon-ecole,100.0,12,True
74,https://www.kisskissbankbank.com/en/projects/un-nouvel-environnement-pour-mon-ecole,200.0,2,True
75,https://www.kisskissbankbank.com/en/projects/un-nouvel-environnement-pour-mon-ecole,300.0,7,True
76,https://www.kisskissbankbank.com/en/projects/les-tournaisiennes--2,5.0,0,False
77,https://www.kisskissbankbank.com/en/projects/les-tournaisiennes--2,10.0,1,False
78,https://www.kisskissbankbank.com/en/projects/les-tournaisiennes--2,20.0,4,True
79,https://www.kisskissbankbank.com/en/projects/les-tournaisiennes--2,40.0,1,True
80,https://www.kisskissbankbank.com/en/projects/les-tournaisiennes--2,70.0,3,True
81,https://www.kisskissbankbank.com/en/projects/les-tournaisiennes--2,100.0,3,False
82,https://www.kisskissbankbank.com/en/projects/les-tournaisiennes--2,250.0,0,False
83,https://www.kisskissbankbank.com/en/projects/les-tournaisiennes--2,500.0,1,False
84,https://www.kisskissbankbank.com/en/projects/les-tournaisiennes--2,1000.0,2,False
85,https://www.kisskissbankbank.com/en/projects/runtrotters-se-depasser-et-courir-a-deux-a-travers-l-europe,1.0,3,True
86,https://www.kisskissbankbank.com/en/projects/runtrotters-se-depasser-et-courir-a-deux-a-travers-l-europe,20.0,17,True
87,https://www.kisskissbankbank.com/en/projects/runtrotters-se-depasser-et-courir-a-deux-a-travers-l-europe,50.0,4,True
88,https://www.kisskissbankbank.com/en/projects/runtrotters-se-depasser-et-courir-a-deux-a-travers-l-europe,70.0,0,True
89,https://www.kisskissbankbank.com/en/projects/runtrotters-se-depasser-et-courir-a-deux-a-travers-l-europe,100.0,4,True
90,https://www.kisskissbankbank.com/en/projects/runtrotters-se-depasser-et-courir-a-deux-a-travers-l-europe,200.0,1,True
91,https://www.kisskissbankbank.com/en/projects/florian-mesere-chocolatier,8.0,0,True
92,https://www.kisskissbankbank.com/en/projects/florian-mesere-chocolatier,15.0,4,True
93,https://www.kisskissbankbank.com/en/projects/florian-mesere-chocolatier,25.0,15,True
94,https://www.kisskissbankbank.com/en/projects/florian-mesere-chocolatier,50.0,14,True
95,https://www.kisskissbankbank.com/en/projects/florian-mesere-chocolatier,95.0,10,True
96,https://www.kisskissbankbank.com/en/projects/florian-mesere-chocolatier,150.0,5,True
97,https://www.kisskissbankbank.com/en/projects/florian-mesere-chocolatier,300.0,0,True
98,https://www.kisskissbankbank.com/en/projects/florian-mesere-chocolatier,600.0,0,True
99,https://www.kisskissbankbank.com/en/projects/florian-mesere-chocolatier,1200.0,0,True
100,https://www.kisskissbankbank.com/en/projects/florian-mesere-chocolatier,4500.0,0,True
101,https://www.kisskissbankbank.com/en/projects/the-peach-pack,5.0,12,True
102,https://www.kisskissbankbank.com/en/projects/the-peach-pack,10.0,19,True
103,https://www.kisskissbankbank.com/en/projects/the-peach-pack,25.0,24,True
104,https://www.kisskissbankbank.com/en/projects/the-peach-pack,50.0,25,True
105,https://www.kisskissbankbank.com/en/projects/the-peach-pack,100.0,15,True
106,https://www.kisskissbankbank.com/en/projects/the-peach-pack,200.0,8,True
107,https://www.kisskissbankbank.com/en/projects/the-peach-pack,500.0,0,True
108,https://www.kisskissbankbank.com/en/projects/the-peach-pack,1000.0,0,True
109,https://www.kisskissbankbank.com/en/projects/the-peach-pack,2000.0,1,True
110,https://www.kisskissbankbank.com/en/projects/terry-and-the-hot-stuff,20.0,83,False
111,https://www.kisskissbankbank.com/en/projects/terry-and-the-hot-stuff,10.0,34,True
112,https://www.kisskissbankbank.com/en/projects/terry-and-the-hot-stuff,60.0,13,True
113,https://www.kisskissbankbank.com/en/projects/terry-and-the-hot-stuff,100.0,13,False
114,https://www.kisskissbankbank.com/en/projects/ici-l-atelier,5.0,10,False
115,https://www.kisskissbankbank.com/en/projects/ici-l-atelier,15.0,13,False
116,https://www.kisskissbankbank.com/en/projects/ici-l-atelier,30.0,16,False
117,https://www.kisskissbankbank.com/en/projects/ici-l-atelier,50.0,14,False
118,https://www.kisskissbankbank.com/en/projects/ici-l-atelier,70.0,3,False
119,https://www.kisskissbankbank.com/en/projects/ici-l-atelier,100.0,8,False
120,https://www.kisskissbankbank.com/en/projects/ici-l-atelier,150.0,6,False
121,https://www.kisskissbankbank.com/en/projects/ici-l-atelier,200.0,2,False
122,https://www.kisskissbankbank.com/en/projects/ici-l-atelier,500.0,1,False
123,https://www.kisskissbankbank.com/en/projects/ici-l-atelier,1000.0,1,False
124,https://www.kisskissbankbank.com/en/projects/la-cave-a-desserts--2,5.0,2,True
125,https://www.kisskissbankbank.com/en/projects/la-cave-a-desserts--2,10.0,21,True
126,https://www.kisskissbankbank.com/en/projects/la-cave-a-desserts--2,40.0,24,True
127,https://www.kisskissbankbank.com/en/projects/la-cave-a-desserts--2,80.0,14,True
128,https://www.kisskissbankbank.com/en/projects/la-cave-a-desserts--2,140.0,7,True
129,https://www.kisskissbankbank.com/en/projects/la-cave-a-desserts--2,600.0,1,True
130,https://www.kisskissbankbank.com/en/projects/la-cave-a-desserts--2,1000.0,0,True
131,https://www.kisskissbankbank.com/en/projects/mue-vegetale--2,20.0,1,True
132,https://www.kisskissbankbank.com/en/projects/mue-vegetale--2,28.0,24,True
133,https://www.kisskissbankbank.com/en/projects/mue-vegetale--2,50.0,11,True
134,https://www.kisskissbankbank.com/en/projects/mue-vegetale--2,100.0,5,True
135,https://www.kisskissbankbank.com/en/projects/mue-vegetale--2,200.0,1,True
136,https://www.kisskissbankbank.com/en/projects/mue-vegetale--2,350.0,1,True
137,https://www.kisskissbankbank.com/en/projects/mue-vegetale--2,500.0,2,True
138,https://www.kisskissbankbank.com/en/projects/xxl,10.0,25,True
139,https://www.kisskissbankbank.com/en/projects/xxl,20.0,88,True
140,https://www.kisskissbankbank.com/en/projects/xxl,30.0,24,True
141,https://www.kisskissbankbank.com/en/projects/xxl,50.0,12,True
142,https://www.kisskissbankbank.com/en/projects/xxl,70.0,2,True
143,https://www.kisskissbankbank.com/en/projects/xxl,100.0,3,True
144,https://www.kisskissbankbank.com/en/projects/xxl,200.0,0,True
