,pro_link,price,num_backers,has_media
0,https://www.kisskissbankbank.com/en/projects/yenga-vinyl-production-parasites-ep,5.0,2,True
1,https://www.kisskissbankbank.com/en/projects/yenga-vinyl-production-parasites-ep,15.0,18,True
2,https://www.kisskissbankbank.com/en/projects/yenga-vinyl-production-parasites-ep,25.0,25,True
3,https://www.kisskissbankbank.com/en/projects/yenga-vinyl-production-parasites-ep,35.0,3,True
4,https://www.kisskissbankbank.com/en/projects/yenga-vinyl-production-parasites-ep,50.0,7,True
5,https://www.kisskissbankbank.com/en/projects/yenga-vinyl-production-parasites-ep,75.0,7,True
6,https://www.kisskissbankbank.com/en/projects/yenga-vinyl-production-parasites-ep,500.0,2,True
7,https://www.kisskissbankbank.com/en/projects/made-in-america-a-avignon,10.0,4,False
8,https://www.kisskissbankbank.com/en/projects/made-in-america-a-avignon,20.0,4,False
9,https://www.kisskissbankbank.com/en/projects/made-in-america-a-avignon,30.0,7,False
10,https://www.kisskissbankbank.com/en/projects/made-in-america-a-avignon,50.0,1,False
11,https://www.kisskissbankbank.com/en/projects/made-in-america-a-avignon,70.0,2,False
12,https://www.kisskissbankbank.com/en/projects/made-in-america-a-avignon,100.0,2,False
13,https://www.kisskissbankbank.com/en/projects/made-in-america-a-avignon,200.0,3,False
14,https://www.kisskissbankbank.com/en/projects/aidez-nous-a-creer-le-festival-handi-kapable-championnat-handisport-de-hiphop,10.0,3,False
15,https://www.kisskissbankbank.com/en/projects/aidez-nous-a-creer-le-festival-handi-kapable-championnat-handisport-de-hiphop,25.0,1,True
16,https://www.kisskissbankbank.com/en/projects/aidez-nous-a-creer-le-festival-handi-kapable-championnat-handisport-de-hiphop,50.0,2,True
17,https://www.kisskissbankbank.com/en/projects/aidez-nous-a-creer-le-festival-handi-kapable-championnat-handisport-de-hiphop,75.0,0,True
18,https://www.kisskissbankbank.com/en/projects/aidez-nous-a-creer-le-festival-handi-kapable-championnat-handisport-de-hiphop,100.0,0,True
19,https://www.kisskissbankbank.com/en/projects/leo-1er-ep-1st-ep,5.0,3,True
20,https://www.kisskissbankbank.com/en/projects/leo-1er-ep-1st-ep,15.0,19,True
21,https://www.kisskissbankbank.com/en/projects/leo-1er-ep-1st-ep,25.0,20,True
22,https://www.kisskissbankbank.com/en/projects/leo-1er-ep-1st-ep,35.0,14,True
23,https://www.kisskissbankbank.com/en/projects/leo-1er-ep-1st-ep,50.0,14,True
24,https://www.kisskissbankbank.com/en/projects/leo-1er-ep-1st-ep,70.0,5,True
25,https://www.kisskissbankbank.com/en/projects/leo-1er-ep-1st-ep,125.0,5,True
26,https://www.kisskissbankbank.com/en/projects/leo-1er-ep-1st-ep,300.0,0,True
27,https://www.kisskissbankbank.com/en/projects/leo-1er-ep-1st-ep,600.0,1,True
28,https://www.kisskissbankbank.com/en/projects/leo-1er-ep-1st-ep,999.0,1,True
29,https://www.kisskissbankbank.com/en/projects/leo-1er-ep-1st-ep,5000.0,0,True
30,https://www.kisskissbankbank.com/en/projects/leo-1er-ep-1st-ep,20000.0,0,True
31,https://www.kisskissbankbank.com/en/projects/leo-1er-ep-1st-ep,50000.0,0,True
32,https://www.kisskissbankbank.com/en/projects/leo-1er-ep-1st-ep,100000.0,0,True
33,https://www.kisskissbankbank.com/en/projects/cd-trio-khaldei-verklarte-nacht,5.0,0,False
34,https://www.kisskissbankbank.com/en/projects/cd-trio-khaldei-verklarte-nacht,10.0,2,False
35,https://www.kisskissbankbank.com/en/projects/cd-trio-khaldei-verklarte-nacht,25.0,32,False
36,https://www.kisskissbankbank.com/en/projects/cd-trio-khaldei-verklarte-nacht,50.0,19,False
37,https://www.kisskissbankbank.com/en/projects/cd-trio-khaldei-verklarte-nacht,75.0,6,False
38,https://www.kisskissbankbank.com/en/projects/cd-trio-khaldei-verklarte-nacht,130.0,2,False
39,https://www.kisskissbankbank.com/en/projects/cd-trio-khaldei-verklarte-nacht,200.0,7,False
40,https://www.kisskissbankbank.com/en/projects/cd-trio-khaldei-verklarte-nacht,1000.0,1,False
41,https://www.kisskissbankbank.com/en/projects/cd-trio-khaldei-verklarte-nacht,1500.0,0,True
42,https://www.kisskissbankbank.com/en/projects/aidez-nous-a-developper-vernet-paris,5.0,2,False
43,https://www.kisskissbankbank.com/en/projects/aidez-nous-a-developper-vernet-paris,15.0,0,False
44,https://www.kisskissbankbank.com/en/projects/aidez-nous-a-developper-vernet-paris,30.0,9,False
45,https://www.kisskissbankbank.com/en/projects/aidez-nous-a-developper-vernet-paris,40.0,2,True
46,https://www.kisskissbankbank.com/en/projects/aidez-nous-a-developper-vernet-paris,50.0,14,True
47,https://www.kisskissbankbank.com/en/projects/aidez-nous-a-developper-vernet-paris,70.0,5,True
48,https://www.kisskissbankbank.com/en/projects/aidez-nous-a-developper-vernet-paris,80.0,7,True
49,https://www.kisskissbankbank.com/en/projects/aidez-nous-a-developper-vernet-paris,150.0,11,True
50,https://www.kisskissbankbank.com/en/projects/aidez-nous-a-developper-vernet-paris,200.0,4,False
51,https://www.kisskissbankbank.com/en/projects/aidez-nous-a-developper-vernet-paris,500.0,3,False
52,https://www.kisskissbankbank.com/en/projects/le-choeur-de-grenelle-fait-son-bolero-de-ravel,5.0,5,True
