,pro_link,price,num_backers,has_media
0,https://www.kisskissbankbank.com/en/projects/lesaffranchis,30.0,59,True
1,https://www.kisskissbankbank.com/en/projects/lesaffranchis,16.0,8,True
2,https://www.kisskissbankbank.com/en/projects/lesaffranchis,16.0,12,True
3,https://www.kisskissbankbank.com/en/projects/lesaffranchis,18.0,24,True
4,https://www.kisskissbankbank.com/en/projects/lesaffranchis,20.0,7,False
5,https://www.kisskissbankbank.com/en/projects/lesaffranchis,35.0,5,True
6,https://www.kisskissbankbank.com/en/projects/lesaffranchis,65.0,5,True
7,https://www.kisskissbankbank.com/en/projects/lesaffranchis,100.0,10,True
8,https://www.kisskissbankbank.com/en/projects/nova-science-fiction-musicale-bastien-jacquemart,50.0,23,True
9,https://www.kisskissbankbank.com/en/projects/nova-science-fiction-musicale-bastien-jacquemart,5.0,5,True
10,https://www.kisskissbankbank.com/en/projects/nova-science-fiction-musicale-bastien-jacquemart,10.0,22,True
11,https://www.kisskissbankbank.com/en/projects/nova-science-fiction-musicale-bastien-jacquemart,30.0,20,True
12,https://www.kisskissbankbank.com/en/projects/nova-science-fiction-musicale-bastien-jacquemart,75.0,4,True
13,https://www.kisskissbankbank.com/en/projects/nova-science-fiction-musicale-bastien-jacquemart,100.0,9,True
14,https://www.kisskissbankbank.com/en/projects/preventes-kit-winter,20.0,2,True
15,https://www.kisskissbankbank.com/en/projects/preventes-kit-winter,40.0,8,True
16,https://www.kisskissbankbank.com/en/projects/preventes-kit-winter,60.0,1,True
17,https://www.kisskissbankbank.com/en/projects/preventes-kit-winter,80.0,3,True
18,https://www.kisskissbankbank.com/en/projects/preventes-kit-winter,100.0,3,True
19,https://www.kisskissbankbank.com/en/projects/a-cd-for-dre,250.0,7,True
20,https://www.kisskissbankbank.com/en/projects/a-cd-for-dre,5.0,3,True
21,https://www.kisskissbankbank.com/en/projects/a-cd-for-dre,10.0,6,True
22,https://www.kisskissbankbank.com/en/projects/a-cd-for-dre,20.0,37,True
23,https://www.kisskissbankbank.com/en/projects/a-cd-for-dre,40.0,3,True
24,https://www.kisskissbankbank.com/en/projects/a-cd-for-dre,50.0,5,True
25,https://www.kisskissbankbank.com/en/projects/a-cd-for-dre,75.0,5,True
26,https://www.kisskissbankbank.com/en/projects/a-cd-for-dre,150.0,1,True
27,https://www.kisskissbankbank.com/en/projects/epopee-viking-musee-rouen,75.0,27,True
28,https://www.kisskissbankbank.com/en/projects/epopee-viking-musee-rouen,5.0,2,True
29,https://www.kisskissbankbank.com/en/projects/epopee-viking-musee-rouen,15.0,9,True
30,https://www.kisskissbankbank.com/en/projects/epopee-viking-musee-rouen,40.0,17,True
31,https://www.kisskissbankbank.com/en/projects/epopee-viking-musee-rouen,150.0,5,True
32,https://www.kisskissbankbank.com/en/projects/epopee-viking-musee-rouen,250.0,1,True
33,https://www.kisskissbankbank.com/en/projects/epopee-viking-musee-rouen,250.0,2,True
34,https://www.kisskissbankbank.com/en/projects/epopee-viking-musee-rouen,500.0,0,True
35,https://www.kisskissbankbank.com/en/projects/epopee-viking-musee-rouen,500.0,1,True
36,https://www.kisskissbankbank.com/en/projects/epopee-viking-musee-rouen,1000.0,1,True
37,https://www.kisskissbankbank.com/en/projects/epopee-viking-musee-rouen,1500.0,0,True
38,https://www.kisskissbankbank.com/en/projects/epopee-viking-musee-rouen,3000.0,0,True
39,https://www.kisskissbankbank.com/en/projects/l-or-de-sipan,35.0,338,True
40,https://www.kisskissbankbank.com/en/projects/l-or-de-sipan,20.0,167,True
41,https://www.kisskissbankbank.com/en/projects/l-or-de-sipan,20.0,96,True
42,https://www.kisskissbankbank.com/en/projects/l-or-de-sipan,30.0,47,True
43,https://www.kisskissbankbank.com/en/projects/l-or-de-sipan,30.0,100,True
44,https://www.kisskissbankbank.com/en/projects/l-or-de-sipan,35.0,197,True
45,https://www.kisskissbankbank.com/en/projects/l-or-de-sipan,45.0,191,True
46,https://www.kisskissbankbank.com/en/projects/l-or-de-sipan,45.0,99,True
47,https://www.kisskissbankbank.com/en/projects/l-or-de-sipan,70.0,32,True
48,https://www.kisskissbankbank.com/en/projects/l-or-de-sipan,80.0,118,True
49,https://www.kisskissbankbank.com/en/projects/myhandyplus,5.0,9,True
50,https://www.kisskissbankbank.com/en/projects/myhandyplus,10.0,5,True
51,https://www.kisskissbankbank.com/en/projects/myhandyplus,20.0,7,True
52,https://www.kisskissbankbank.com/en/projects/myhandyplus,30.0,2,True
53,https://www.kisskissbankbank.com/en/projects/myhandyplus,50.0,3,True
54,https://www.kisskissbankbank.com/en/projects/myhandyplus,60.0,0,True
55,https://www.kisskissbankbank.com/en/projects/myhandyplus,100.0,0,True
56,https://www.kisskissbankbank.com/en/projects/myhandyplus,300.0,0,True
57,https://www.kisskissbankbank.com/en/projects/la-vie-est-belt-le-calecon-2-0,35.0,362,True
58,https://www.kisskissbankbank.com/en/projects/la-vie-est-belt-le-calecon-2-0,5.0,57,True
59,https://www.kisskissbankbank.com/en/projects/la-vie-est-belt-le-calecon-2-0,9.0,57,True
60,https://www.kisskissbankbank.com/en/projects/la-vie-est-belt-le-calecon-2-0,69.0,86,True
61,https://www.kisskissbankbank.com/en/projects/la-vie-est-belt-le-calecon-2-0,99.0,54,True
62,https://www.kisskissbankbank.com/en/projects/la-vie-est-belt-le-calecon-2-0,159.0,29,True
63,https://www.kisskissbankbank.com/en/projects/la-vie-est-belt-le-calecon-2-0,30.0,57,True
64,https://www.kisskissbankbank.com/en/projects/la-vie-est-belt-le-calecon-2-0,59.0,60,True
65,https://www.kisskissbankbank.com/en/projects/green-barbes-soins-naturels-peaux-urbaines,60.0,11,True
66,https://www.kisskissbankbank.com/en/projects/green-barbes-soins-naturels-peaux-urbaines,20.0,27,True
67,https://www.kisskissbankbank.com/en/projects/green-barbes-soins-naturels-peaux-urbaines,40.0,15,True
68,https://www.kisskissbankbank.com/en/projects/green-barbes-soins-naturels-peaux-urbaines,40.0,7,True
69,https://www.kisskissbankbank.com/en/projects/green-barbes-soins-naturels-peaux-urbaines,50.0,15,True
70,https://www.kisskissbankbank.com/en/projects/green-barbes-soins-naturels-peaux-urbaines,65.0,3,True
71,https://www.kisskissbankbank.com/en/projects/green-barbes-soins-naturels-peaux-urbaines,75.0,5,True
72,https://www.kisskissbankbank.com/en/projects/green-barbes-soins-naturels-peaux-urbaines,85.0,3,True
73,https://www.kisskissbankbank.com/en/projects/green-barbes-soins-naturels-peaux-urbaines,100.0,5,True
74,https://www.kisskissbankbank.com/en/projects/green-barbes-soins-naturels-peaux-urbaines,35.0,20,True
75,https://www.kisskissbankbank.com/en/projects/sunapp-devenez-acteur-de-votre-pathologie,70.0,6,True
76,https://www.kisskissbankbank.com/en/projects/sunapp-devenez-acteur-de-votre-pathologie,12.0,16,True
77,https://www.kisskissbankbank.com/en/projects/sunapp-devenez-acteur-de-votre-pathologie,25.0,13,True
78,https://www.kisskissbankbank.com/en/projects/sunapp-devenez-acteur-de-votre-pathologie,50.0,9,True
79,https://www.kisskissbankbank.com/en/projects/sunapp-devenez-acteur-de-votre-pathologie,120.0,7,True
80,https://www.kisskissbankbank.com/en/projects/sunapp-devenez-acteur-de-votre-pathologie,200.0,7,False
81,https://www.kisskissbankbank.com/en/projects/sunapp-devenez-acteur-de-votre-pathologie,500.0,1,True
82,https://www.kisskissbankbank.com/en/projects/sunapp-devenez-acteur-de-votre-pathologie,1000.0,1,True
83,https://www.kisskissbankbank.com/en/projects/concert-hommage-ti-blica,50.0,16,True
84,https://www.kisskissbankbank.com/en/projects/concert-hommage-ti-blica,5.0,29,True
85,https://www.kisskissbankbank.com/en/projects/concert-hommage-ti-blica,20.0,39,True
86,https://www.kisskissbankbank.com/en/projects/concert-hommage-ti-blica,100.0,5,True
87,https://www.kisskissbankbank.com/en/projects/concert-hommage-ti-blica,150.0,2,True
88,https://www.kisskissbankbank.com/en/projects/concert-hommage-ti-blica,300.0,2,True
89,https://www.kisskissbankbank.com/en/projects/objectif-raid-amazones-2020-les-carrements-raid,10.0,33,True
90,https://www.kisskissbankbank.com/en/projects/objectif-raid-amazones-2020-les-carrements-raid,30.0,18,True
91,https://www.kisskissbankbank.com/en/projects/objectif-raid-amazones-2020-les-carrements-raid,50.0,13,True
92,https://www.kisskissbankbank.com/en/projects/objectif-raid-amazones-2020-les-carrements-raid,75.0,1,True
93,https://www.kisskissbankbank.com/en/projects/objectif-raid-amazones-2020-les-carrements-raid,100.0,5,True
94,https://www.kisskissbankbank.com/en/projects/deepsouthmaldives,500.0,4,True
95,https://www.kisskissbankbank.com/en/projects/deepsouthmaldives,7.0,0,True
96,https://www.kisskissbankbank.com/en/projects/deepsouthmaldives,8.0,4,True
97,https://www.kisskissbankbank.com/en/projects/deepsouthmaldives,30.0,2,True
98,https://www.kisskissbankbank.com/en/projects/deepsouthmaldives,100.0,5,True
99,https://www.kisskissbankbank.com/en/projects/deepsouthmaldives,334.0,1,True
100,https://www.kisskissbankbank.com/en/projects/1er-album-like-a-woman,10.0,7,True
101,https://www.kisskissbankbank.com/en/projects/1er-album-like-a-woman,20.0,34,True
102,https://www.kisskissbankbank.com/en/projects/1er-album-like-a-woman,30.0,8,True
103,https://www.kisskissbankbank.com/en/projects/1er-album-like-a-woman,60.0,6,True
104,https://www.kisskissbankbank.com/en/projects/1er-album-like-a-woman,100.0,3,True
105,https://www.kisskissbankbank.com/en/projects/1er-album-like-a-woman,250.0,1,True
106,https://www.kisskissbankbank.com/en/projects/1er-album-like-a-woman,500.0,0,True
107,https://www.kisskissbankbank.com/en/projects/1er-album-like-a-woman,1000.0,1,True
108,https://www.kisskissbankbank.com/en/projects/1er-album-like-a-woman,2000.0,0,True
109,https://www.kisskissbankbank.com/en/projects/marque-de-vetements-enfant-bio,5.0,1,True
110,https://www.kisskissbankbank.com/en/projects/marque-de-vetements-enfant-bio,10.0,2,True
111,https://www.kisskissbankbank.com/en/projects/marque-de-vetements-enfant-bio,30.0,2,True
112,https://www.kisskissbankbank.com/en/projects/marque-de-vetements-enfant-bio,50.0,6,True
113,https://www.kisskissbankbank.com/en/projects/marque-de-vetements-enfant-bio,70.0,3,True
114,https://www.kisskissbankbank.com/en/projects/marque-de-vetements-enfant-bio,100.0,2,True
115,https://www.kisskissbankbank.com/en/projects/marque-de-vetements-enfant-bio,200.0,3,True
116,https://www.kisskissbankbank.com/en/projects/saint-lazare,65.0,36,True
117,https://www.kisskissbankbank.com/en/projects/saint-lazare,30.0,32,True
118,https://www.kisskissbankbank.com/en/projects/saint-lazare,40.0,3,True
119,https://www.kisskissbankbank.com/en/projects/saint-lazare,40.0,7,True
120,https://www.kisskissbankbank.com/en/projects/saint-lazare,55.0,4,True
121,https://www.kisskissbankbank.com/en/projects/saint-lazare,60.0,6,True
122,https://www.kisskissbankbank.com/en/projects/saint-lazare,65.0,12,True
123,https://www.kisskissbankbank.com/en/projects/saint-lazare,100.0,2,True
124,https://www.kisskissbankbank.com/en/projects/saint-lazare,130.0,8,True
125,https://www.kisskissbankbank.com/en/projects/saint-lazare,40.0,3,True
126,https://www.kisskissbankbank.com/en/projects/lanana,5.0,104,True
127,https://www.kisskissbankbank.com/en/projects/lanana,15.0,28,True
128,https://www.kisskissbankbank.com/en/projects/lanana,20.0,1,False
129,https://www.kisskissbankbank.com/en/projects/lanana,25.0,9,True
130,https://www.kisskissbankbank.com/en/projects/lanana,30.0,1,True
131,https://www.kisskissbankbank.com/en/projects/lanana,50.0,1,False
132,https://www.kisskissbankbank.com/en/projects/lanana,50.0,1,True
133,https://www.kisskissbankbank.com/en/projects/lanana,50.0,2,True
134,https://www.kisskissbankbank.com/en/projects/lanana,50.0,23,True
135,https://www.kisskissbankbank.com/en/projects/lanana,90.0,2,True
136,https://www.kisskissbankbank.com/en/projects/lanana,90.0,0,True
