,pro_link,price,num_backers,has_media
0,https://www.kisskissbankbank.com/en/projects/le-covid-naura-pas-la-peau-de-suzzi,12.0,78,True
1,https://www.kisskissbankbank.com/en/projects/le-covid-naura-pas-la-peau-de-suzzi,22.0,68,True
2,https://www.kisskissbankbank.com/en/projects/le-covid-naura-pas-la-peau-de-suzzi,22.0,109,True
3,https://www.kisskissbankbank.com/en/projects/spunyboys-2-albums-en-prevente-et-cool-contreparties,15.0,25,True
4,https://www.kisskissbankbank.com/en/projects/spunyboys-2-albums-en-prevente-et-cool-contreparties,10.0,3,True
5,https://www.kisskissbankbank.com/en/projects/spunyboys-2-albums-en-prevente-et-cool-contreparties,20.0,17,True
6,https://www.kisskissbankbank.com/en/projects/spunyboys-2-albums-en-prevente-et-cool-contreparties,30.0,97,True
7,https://www.kisskissbankbank.com/en/projects/spunyboys-2-albums-en-prevente-et-cool-contreparties,50.0,64,True
8,https://www.kisskissbankbank.com/en/projects/spunyboys-2-albums-en-prevente-et-cool-contreparties,100.0,5,True
9,https://www.kisskissbankbank.com/en/projects/spunyboys-2-albums-en-prevente-et-cool-contreparties,500.0,0,True
10,https://www.kisskissbankbank.com/en/projects/spunyboys-2-albums-en-prevente-et-cool-contreparties,1000.0,0,True
11,https://www.kisskissbankbank.com/en/projects/elzeard-l-app-qui-simplifie-la-vie-des-maraichers,100.0,18,False
12,https://www.kisskissbankbank.com/en/projects/elzeard-l-app-qui-simplifie-la-vie-des-maraichers,10.0,9,False
13,https://www.kisskissbankbank.com/en/projects/elzeard-l-app-qui-simplifie-la-vie-des-maraichers,30.0,35,False
14,https://www.kisskissbankbank.com/en/projects/elzeard-l-app-qui-simplifie-la-vie-des-maraichers,60.0,17,False
15,https://www.kisskissbankbank.com/en/projects/elzeard-l-app-qui-simplifie-la-vie-des-maraichers,250.0,7,False
16,https://www.kisskissbankbank.com/en/projects/effervescience-stressdefense,42.0,45,True
17,https://www.kisskissbankbank.com/en/projects/effervescience-stressdefense,10.0,32,True
18,https://www.kisskissbankbank.com/en/projects/effervescience-stressdefense,22.0,117,True
19,https://www.kisskissbankbank.com/en/projects/effervescience-stressdefense,88.0,8,True
20,https://www.kisskissbankbank.com/en/projects/effervescience-stressdefense,123.0,18,True
21,https://www.kisskissbankbank.com/en/projects/effervescience-stressdefense,142.0,1,True
22,https://www.kisskissbankbank.com/en/projects/effervescience-stressdefense,314.0,3,True
23,https://www.kisskissbankbank.com/en/projects/effervescience-stressdefense,888.0,1,True
24,https://www.kisskissbankbank.com/en/projects/effervescience-stressdefense,888.0,0,True
25,https://www.kisskissbankbank.com/en/projects/effervescience-stressdefense,2020.0,0,True
26,https://www.kisskissbankbank.com/en/projects/bulles-olive-hebergements-insolites-provence,100.0,8,True
27,https://www.kisskissbankbank.com/en/projects/bulles-olive-hebergements-insolites-provence,20.0,0,True
28,https://www.kisskissbankbank.com/en/projects/bulles-olive-hebergements-insolites-provence,130.0,4,True
29,https://www.kisskissbankbank.com/en/projects/bulles-olive-hebergements-insolites-provence,150.0,14,True
30,https://www.kisskissbankbank.com/en/projects/komeetta,10.0,17,True
31,https://www.kisskissbankbank.com/en/projects/komeetta,15.0,7,True
32,https://www.kisskissbankbank.com/en/projects/komeetta,25.0,33,True
33,https://www.kisskissbankbank.com/en/projects/komeetta,50.0,13,True
34,https://www.kisskissbankbank.com/en/projects/komeetta,65.0,4,True
35,https://www.kisskissbankbank.com/en/projects/komeetta,75.0,2,True
36,https://www.kisskissbankbank.com/en/projects/komeetta,150.0,1,True
37,https://www.kisskissbankbank.com/en/projects/komeetta,350.0,0,True
38,https://www.kisskissbankbank.com/en/projects/komeetta,500.0,1,True
39,https://www.kisskissbankbank.com/en/projects/komeetta,1000.0,0,True
40,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,5.0,6,False
41,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,10.0,11,True
42,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,35.0,24,False
43,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,35.0,4,False
44,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,39.0,2,False
45,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,65.0,10,False
46,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,99.0,3,False
47,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,200.0,0,False
48,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,300.0,1,False
49,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,500.0,1,False
50,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,25.0,17,True
51,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,25.0,19,True
52,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,29.0,10,True
53,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,29.0,20,True
54,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,29.0,19,True
55,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,33.0,57,True
56,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,33.0,20,True
57,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,34.0,10,True
58,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,37.0,3,True
59,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,49.0,10,True
60,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,57.0,17,True
61,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,63.0,22,True
62,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,79.0,10,True
63,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,89.0,15,True
64,https://www.kisskissbankbank.com/en/projects/tonton-sommelier,99.0,17,True
65,https://www.kisskissbankbank.com/en/projects/ilanga,50.0,9,True
66,https://www.kisskissbankbank.com/en/projects/ilanga,20.0,11,True
67,https://www.kisskissbankbank.com/en/projects/ilanga,35.0,4,True
