,pro_link,price,num_backers,has_media
0,https://www.kisskissbankbank.com/en/projects/cirkconference-pour-un-autre-regard-sur-les-femmes-et-la-societe,5.0,5,False
1,https://www.kisskissbankbank.com/en/projects/cirkconference-pour-un-autre-regard-sur-les-femmes-et-la-societe,10.0,18,False
2,https://www.kisskissbankbank.com/en/projects/cirkconference-pour-un-autre-regard-sur-les-femmes-et-la-societe,25.0,11,False
3,https://www.kisskissbankbank.com/en/projects/cirkconference-pour-un-autre-regard-sur-les-femmes-et-la-societe,50.0,12,False
4,https://www.kisskissbankbank.com/en/projects/cirkconference-pour-un-autre-regard-sur-les-femmes-et-la-societe,70.0,10,False
5,https://www.kisskissbankbank.com/en/projects/cirkconference-pour-un-autre-regard-sur-les-femmes-et-la-societe,100.0,2,False
6,https://www.kisskissbankbank.com/en/projects/cirkconference-pour-un-autre-regard-sur-les-femmes-et-la-societe,250.0,0,False
7,https://www.kisskissbankbank.com/en/projects/cirkconference-pour-un-autre-regard-sur-les-femmes-et-la-societe,500.0,2,False
8,https://www.kisskissbankbank.com/en/projects/holy-shot-coffee-shop,50.0,12,True
9,https://www.kisskissbankbank.com/en/projects/holy-shot-coffee-shop,10.0,7,True
10,https://www.kisskissbankbank.com/en/projects/holy-shot-coffee-shop,20.0,4,True
11,https://www.kisskissbankbank.com/en/projects/holy-shot-coffee-shop,35.0,19,True
12,https://www.kisskissbankbank.com/en/projects/holy-shot-coffee-shop,100.0,6,True
13,https://www.kisskissbankbank.com/en/projects/holy-shot-coffee-shop,150.0,1,True
14,https://www.kisskissbankbank.com/en/projects/holy-shot-coffee-shop,250.0,0,True
15,https://www.kisskissbankbank.com/en/projects/100jane-aidez-nous-a-grandir,10.0,3,True
16,https://www.kisskissbankbank.com/en/projects/100jane-aidez-nous-a-grandir,15.0,5,True
17,https://www.kisskissbankbank.com/en/projects/100jane-aidez-nous-a-grandir,20.0,8,True
18,https://www.kisskissbankbank.com/en/projects/100jane-aidez-nous-a-grandir,40.0,1,True
19,https://www.kisskissbankbank.com/en/projects/100jane-aidez-nous-a-grandir,50.0,1,True
20,https://www.kisskissbankbank.com/en/projects/100jane-aidez-nous-a-grandir,80.0,3,True
21,https://www.kisskissbankbank.com/en/projects/100jane-aidez-nous-a-grandir,90.0,1,True
22,https://www.kisskissbankbank.com/en/projects/100jane-aidez-nous-a-grandir,125.0,0,True
23,https://www.kisskissbankbank.com/en/projects/fleur-et-l-assureur-2fafd5e5-6e91-4f04-804f-6f4d14c814a4,10.0,10,True
24,https://www.kisskissbankbank.com/en/projects/fleur-et-l-assureur-2fafd5e5-6e91-4f04-804f-6f4d14c814a4,20.0,10,True
25,https://www.kisskissbankbank.com/en/projects/fleur-et-l-assureur-2fafd5e5-6e91-4f04-804f-6f4d14c814a4,30.0,15,True
26,https://www.kisskissbankbank.com/en/projects/fleur-et-l-assureur-2fafd5e5-6e91-4f04-804f-6f4d14c814a4,50.0,31,True
