,pro_link,price,num_backers,has_media
0,https://www.kisskissbankbank.com/en/projects/accords-complices,28.0,13,True
1,https://www.kisskissbankbank.com/en/projects/accords-complices,22.0,4,True
2,https://www.kisskissbankbank.com/en/projects/accords-complices,38.0,2,True
3,https://www.kisskissbankbank.com/en/projects/accords-complices,42.0,0,True
4,https://www.kisskissbankbank.com/en/projects/accords-complices,48.0,1,True
5,https://www.kisskissbankbank.com/en/projects/accords-complices,58.0,4,True
6,https://www.kisskissbankbank.com/en/projects/accords-complices,200.0,0,True
7,https://www.kisskissbankbank.com/en/projects/accords-complices,400.0,1,True
8,https://www.kisskissbankbank.com/en/projects/accords-complices,1000.0,0,True
9,https://www.kisskissbankbank.com/en/projects/le-mange-bal-premier-album,100000.0,0,True
10,https://www.kisskissbankbank.com/en/projects/le-mange-bal-premier-album,10.0,29,True
11,https://www.kisskissbankbank.com/en/projects/le-mange-bal-premier-album,20.0,16,False
12,https://www.kisskissbankbank.com/en/projects/le-mange-bal-premier-album,50.0,4,False
13,https://www.kisskissbankbank.com/en/projects/alfio-origlio-piano-solo,12.0,3,True
14,https://www.kisskissbankbank.com/en/projects/alfio-origlio-piano-solo,15.0,33,True
15,https://www.kisskissbankbank.com/en/projects/alfio-origlio-piano-solo,25.0,21,True
16,https://www.kisskissbankbank.com/en/projects/alfio-origlio-piano-solo,50.0,13,False
17,https://www.kisskissbankbank.com/en/projects/alfio-origlio-piano-solo,500.0,1,False
18,https://www.kisskissbankbank.com/en/projects/alfio-origlio-piano-solo,1000.0,1,False
19,https://www.kisskissbankbank.com/en/projects/supergluzine,40.0,16,True
20,https://www.kisskissbankbank.com/en/projects/supergluzine,5.0,28,True
21,https://www.kisskissbankbank.com/en/projects/supergluzine,20.0,61,True
22,https://www.kisskissbankbank.com/en/projects/supergluzine,60.0,16,True
23,https://www.kisskissbankbank.com/en/projects/supergluzine,100.0,5,True
24,https://www.kisskissbankbank.com/en/projects/organic-boats,200.0,6,True
25,https://www.kisskissbankbank.com/en/projects/organic-boats,10.0,5,True
26,https://www.kisskissbankbank.com/en/projects/organic-boats,20.0,12,True
27,https://www.kisskissbankbank.com/en/projects/organic-boats,30.0,29,True
28,https://www.kisskissbankbank.com/en/projects/organic-boats,40.0,8,True
29,https://www.kisskissbankbank.com/en/projects/organic-boats,50.0,15,True
30,https://www.kisskissbankbank.com/en/projects/organic-boats,60.0,2,True
31,https://www.kisskissbankbank.com/en/projects/organic-boats,80.0,10,True
32,https://www.kisskissbankbank.com/en/projects/organic-boats,400.0,4,True
33,https://www.kisskissbankbank.com/en/projects/organic-boats,600.0,2,True
34,https://www.kisskissbankbank.com/en/projects/regards-from-lucy,1000.0,3,True
35,https://www.kisskissbankbank.com/en/projects/regards-from-lucy,35.0,11,True
36,https://www.kisskissbankbank.com/en/projects/regards-from-lucy,50.0,10,True
37,https://www.kisskissbankbank.com/en/projects/regards-from-lucy,100.0,18,True
38,https://www.kisskissbankbank.com/en/projects/ce-que-je-suis-en-realite-demeure-inconnu,10.0,3,True
39,https://www.kisskissbankbank.com/en/projects/ce-que-je-suis-en-realite-demeure-inconnu,20.0,14,True
40,https://www.kisskissbankbank.com/en/projects/ce-que-je-suis-en-realite-demeure-inconnu,50.0,31,True
41,https://www.kisskissbankbank.com/en/projects/ce-que-je-suis-en-realite-demeure-inconnu,100.0,27,True
42,https://www.kisskissbankbank.com/en/projects/ce-que-je-suis-en-realite-demeure-inconnu,200.0,8,True
43,https://www.kisskissbankbank.com/en/projects/ce-que-je-suis-en-realite-demeure-inconnu,500.0,0,True
44,https://www.kisskissbankbank.com/en/projects/ce-que-je-suis-en-realite-demeure-inconnu,1000.0,0,True
45,https://www.kisskissbankbank.com/en/projects/ce-que-je-suis-en-realite-demeure-inconnu,2000.0,0,True
46,https://www.kisskissbankbank.com/en/projects/jice,20.0,270,True
47,https://www.kisskissbankbank.com/en/projects/jice,5.0,4,True
48,https://www.kisskissbankbank.com/en/projects/jice,10.0,2,True
49,https://www.kisskissbankbank.com/en/projects/jice,30.0,17,True
50,https://www.kisskissbankbank.com/en/projects/jice,100.0,21,True
51,https://www.kisskissbankbank.com/en/projects/jardin-de-suzan-restaurant-vegetarien-et-vegane,100.0,11,False
52,https://www.kisskissbankbank.com/en/projects/jardin-de-suzan-restaurant-vegetarien-et-vegane,10.0,6,False
53,https://www.kisskissbankbank.com/en/projects/jardin-de-suzan-restaurant-vegetarien-et-vegane,20.0,7,False
